target,best_result
-310473,-310473
-323588,-310473
-315192,-310473
-327177,-310473
-325512,-310473
-330708,-310473
-320371,-310473
-311812,-310473
-316623,-310473
-330729,-310473
-328306,-310473
-299006,-299006
-319556,-299006
-331439,-299006
-332125,-299006
-313971,-299006
-322010,-299006
-325777,-299006
-323383,-299006
-337092,-299006
-310011,-299006
-303399,-299006
-323243,-299006
-319430,-299006
-317970,-299006
-327167,-299006
-324722,-299006
-321142,-299006
-310443,-299006
-321232,-299006
-317243,-299006
-305985,-299006
-326095,-299006
-306756,-299006
-313524,-299006
-309032,-299006
-320322,-299006
-299516,-299006
-309596,-299006
-311732,-299006
-319430,-299006
-320999,-299006
-304596,-299006
-310834,-299006
-312541,-299006
-311082,-299006
-309224,-299006
-313053,-299006
-312364,-299006
-291936,-291936
-303688,-291936
-300811,-291936
-320962,-291936
-308315,-291936
-306655,-291936
-310181,-291936
-297581,-291936
-313581,-291936
-308843,-291936
-315640,-291936
-312356,-291936
-325492,-291936
-308604,-291936
-298444,-291936
-330312,-291936
-313019,-291936
-320616,-291936
-319757,-291936
-322882,-291936
-326942,-291936
-300183,-291936
-308852,-291936
-330335,-291936
-314165,-291936
-305048,-291936
-307107,-291936
-315192,-291936
-301850,-291936
-298218,-291936
-319427,-291936
-324841,-291936
-298737,-291936
-313536,-291936
-309651,-291936
-305763,-291936
-309652,-291936
-311999,-291936
-319945,-291936
-303578,-291936
-309013,-291936
-300927,-291936
-311931,-291936
-319774,-291936
-314183,-291936
-299587,-291936
-308605,-291936
-310582,-291936
-309429,-291936
-300805,-291936
-309859,-291936
-314036,-291936
-322245,-291936
-297100,-291936
-315476,-291936
-312273,-291936
-314672,-291936
-297418,-291936
-319031,-291936
-302930,-291936
-321996,-291936
-307202,-291936
-309159,-291936
-300808,-291936
-340617,-291936
-299874,-291936
-300384,-291936
-312055,-291936
-317483,-291936
-311363,-291936
-307037,-291936
-298811,-291936
-303785,-291936
-312697,-291936
-300057,-291936
-309719,-291936
-298196,-291936
-295800,-291936
-302642,-291936
-315188,-291936
-318237,-291936
-308046,-291936
-322726,-291936
-324787,-291936
-312237,-291936
-317310,-291936
-301247,-291936
-304593,-291936
-311295,-291936
-311097,-291936
-319118,-291936
-307474,-291936
-309103,-291936
-315415,-291936
-319053,-291936
-317326,-291936
-298614,-291936
-305602,-291936
-313992,-291936
-310318,-291936
-310155,-291936
-307586,-291936
-306497,-291936
-304001,-291936
-312529,-291936
-303078,-291936
-306504,-291936
-300283,-291936
-304216,-291936
-307532,-291936
-309181,-291936
-298658,-291936
-295487,-291936
-300617,-291936
-314046,-291936
-318577,-291936
-323124,-291936
-306092,-291936
-323419,-291936
-313947,-291936
-314379,-291936
-308760,-291936
-301364,-291936
-327547,-291936
-303031,-291936
-307154,-291936
-313659,-291936
-323607,-291936
-311232,-291936
-319201,-291936
-323223,-291936
-302158,-291936
-325876,-291936
-311127,-291936
-299749,-291936
-304861,-291936
-316950,-291936
-317336,-291936
-312111,-291936
-307499,-291936
-306014,-291936
-327392,-291936
-310152,-291936
-299267,-291936
-317324,-291936
-304948,-291936
-308257,-291936
-298180,-291936
-303186,-291936
-313955,-291936
-302914,-291936
