target,best_result
-118317,-118317
-113553,-113553
-115288,-113553
-108124,-108124
-113312,-108124
-108979,-108124
-109715,-108124
-113728,-108124
-107343,-107343
-109387,-107343
-112675,-107343
-111217,-107343
-108885,-107343
-113569,-107343
-114543,-107343
-107870,-107343
-110097,-107343
-114590,-107343
-112676,-107343
-112188,-107343
-118504,-107343
-111458,-107343
-104483,-104483
-109109,-104483
-108942,-104483
-118050,-104483
-110186,-104483
-115318,-104483
-117266,-104483
-109979,-104483
-111796,-104483
-109538,-104483
-110711,-104483
-112114,-104483
-107510,-104483
-111460,-104483
-111805,-104483
-118250,-104483
-111344,-104483
-112604,-104483
-114385,-104483
-109651,-104483
-113284,-104483
-109583,-104483
-111403,-104483
-112634,-104483
-111744,-104483
-116670,-104483
-106940,-104483
-113352,-104483
-115428,-104483
-110815,-104483
-111215,-104483
-108725,-104483
-114035,-104483
-115092,-104483
-107033,-104483
-112404,-104483
-110021,-104483
-113947,-104483
-107616,-104483
-111162,-104483
-112393,-104483
-108240,-104483
-112477,-104483
-113424,-104483
-115101,-104483
-109803,-104483
-111344,-104483
-118041,-104483
-111643,-104483
-111916,-104483
-111462,-104483
-110321,-104483
-112401,-104483
-113881,-104483
-107359,-104483
-109902,-104483
-116684,-104483
-110849,-104483
-113493,-104483
-114227,-104483
-114976,-104483
-112811,-104483
-112574,-104483
-113276,-104483
-115142,-104483
-113808,-104483
-115445,-104483
-115283,-104483
-110300,-104483
-110020,-104483
-109678,-104483
-118704,-104483
-109947,-104483
-112239,-104483
-111498,-104483
-116435,-104483
-115836,-104483
-118907,-104483
-109676,-104483
-107320,-104483
-114798,-104483
-114923,-104483
-111264,-104483
-109877,-104483
-111379,-104483
-111558,-104483
-111756,-104483
-108706,-104483
-107775,-104483
-108457,-104483
-113028,-104483
-115411,-104483
-114657,-104483
-112801,-104483
-114514,-104483
-113614,-104483
-112130,-104483
-111338,-104483
-111550,-104483
-110618,-104483
-116949,-104483
-109031,-104483
-116114,-104483
-115408,-104483
-118244,-104483
-114285,-104483
-116608,-104483
-108508,-104483
-116803,-104483
-111746,-104483
-112956,-104483
-109914,-104483
-110840,-104483
-109648,-104483
-109471,-104483
-116769,-104483
-111193,-104483
-111317,-104483
-108325,-104483
-113056,-104483
-114440,-104483
-112888,-104483
-109265,-104483
-112669,-104483
-109216,-104483
-113365,-104483
-112944,-104483
-108290,-104483
-110980,-104483
-110252,-104483
-107518,-104483
-106321,-104483
-102878,-102878
-108735,-102878
-106206,-102878
-107412,-102878
-108318,-102878
-105607,-102878
-107612,-102878
-105388,-102878
-107235,-102878
-113051,-102878
-105767,-102878
-112664,-102878
-113806,-102878
-106834,-102878
-107303,-102878
-103715,-102878
-110481,-102878
-111576,-102878
-106644,-102878
-105878,-102878
-113091,-102878
-110197,-102878
-105133,-102878
-111589,-102878
-107393,-102878
-105058,-102878
-107154,-102878
-109680,-102878
-107666,-102878
-107077,-102878
-109668,-102878
-108636,-102878
-107608,-102878
-109449,-102878
-115372,-102878
-106251,-102878
-106822,-102878
-107197,-102878
-107570,-102878
-110000,-102878
-109752,-102878
-106583,-102878
-106850,-102878
-107900,-102878
-107817,-102878
-107653,-102878
