-8147782,-8147782
-8186643,-8147782
-8147782,-8147782
-8147782,-8147782
-8147782,-8147782
-8186643,-8147782
-8147782,-8147782
-8186643,-8147782
-8088474,-8088474
-8180273,-8088474
-8228065,-8088474
