target,best_result
-152083,-152083
-154384,-152083
-144455,-144455
-151024,-144455
-151864,-144455
-149783,-144455
-146561,-144455
-156597,-144455
-153710,-144455
-148539,-144455
-147497,-144455
-142698,-142698
-155338,-142698
-145326,-142698
-155581,-142698
-154023,-142698
-152775,-142698
-143158,-142698
-151612,-142698
-144931,-142698
-150373,-142698
-147419,-142698
-151621,-142698
-146718,-142698
-146847,-142698
-151049,-142698
-150110,-142698
-149703,-142698
-148394,-142698
-154926,-142698
-149750,-142698
-153788,-142698
-141605,-141605
-144574,-141605
-149170,-141605
-147628,-141605
-152714,-141605
-145544,-141605
-149836,-141605
-154189,-141605
-151390,-141605
-145374,-141605
-153586,-141605
-153033,-141605
-141412,-141412
-141082,-141082
-145491,-141082
-149234,-141082
-144077,-141082
-149023,-141082
-154099,-141082
-151935,-141082
-142930,-141082
-148138,-141082
-152835,-141082
-144376,-141082
-145576,-141082
-146095,-141082
-148770,-141082
-149510,-141082
-143800,-141082
-148478,-141082
-147230,-141082
-146502,-141082
-147478,-141082
-145111,-141082
-141388,-141082
-150363,-141082
-150522,-141082
-141685,-141082
-144504,-141082
-152768,-141082
-140530,-140530
-147708,-140530
-152199,-140530
-145435,-140530
-151346,-140530
-154475,-140530
-140750,-140530
-149180,-140530
-142649,-140530
-140707,-140530
-146545,-140530
-145451,-140530
-153234,-140530
-143624,-140530
-147260,-140530
-140953,-140530
-143014,-140530
-140844,-140530
-150519,-140530
-144615,-140530
-145012,-140530
-150212,-140530
-144249,-140530
-139715,-139715
-150127,-139715
-147584,-139715
-149010,-139715
-144390,-139715
-150222,-139715
-147654,-139715
-146617,-139715
-154351,-139715
-149008,-139715
-148260,-139715
-147110,-139715
-155515,-139715
-146837,-139715
-146123,-139715
-145220,-139715
-145902,-139715
-146798,-139715
-150433,-139715
-148949,-139715
-149588,-139715
-143456,-139715
-150749,-139715
-149995,-139715
-147264,-139715
-142374,-139715
-147614,-139715
-147151,-139715
-141012,-139715
-140096,-139715
-145429,-139715
-145369,-139715
-148117,-139715
-143040,-139715
-149617,-139715
-146201,-139715
-149743,-139715
-146642,-139715
-147439,-139715
-151293,-139715
-147576,-139715
-151840,-139715
-149301,-139715
-148177,-139715
-144863,-139715
-145022,-139715
-148346,-139715
-142991,-139715
-139454,-139454
-150802,-139454
-141257,-139454
-150090,-139454
-146437,-139454
-146638,-139454
-148640,-139454
-146225,-139454
-141097,-139454
-148326,-139454
-149396,-139454
-150643,-139454
-144544,-139454
-147230,-139454
-141672,-139454
-140554,-139454
-141637,-139454
-153352,-139454
-149340,-139454
-146438,-139454
-146253,-139454
-144849,-139454
-144172,-139454
-151179,-139454
-139991,-139454
-149064,-139454
-143855,-139454
-141662,-139454
-139400,-139400
-146211,-139400
-142931,-139400
-145060,-139400
-145106,-139400
-142468,-139400
-144042,-139400
-148816,-139400
-153185,-139400
-152365,-139400
-143886,-139400
-149077,-139400
-153446,-139400
-141922,-139400
-144898,-139400
-149597,-139400
-140372,-139400
-146901,-139400
-148542,-139400
-146781,-139400
-148507,-139400
-149601,-139400
-143033,-139400
-144529,-139400
-145780,-139400
-146360,-139400
-154975,-139400
-147435,-139400
-151362,-139400
