target,best_result
-157178,-157178
-151398,-151398
-155415,-151398
-149585,-149585
-156443,-149585
-160680,-149585
-153288,-149585
-153542,-149585
-151574,-149585
-148773,-148773
-154832,-148773
-158113,-148773
-152245,-148773
-153064,-148773
-150687,-148773
-152669,-148773
-152468,-148773
-147893,-147893
-149861,-147893
-147282,-147282
-151324,-147282
-154115,-147282
-151607,-147282
-159099,-147282
-147204,-147204
-154837,-147204
-145629,-145629
-150775,-145629
-150917,-145629
-156889,-145629
-155481,-145629
-155212,-145629
-150583,-145629
-155799,-145629
-152765,-145629
-162296,-145629
-154242,-145629
-156479,-145629
-154375,-145629
-156234,-145629
-149306,-145629
-153787,-145629
-153330,-145629
-153074,-145629
-159707,-145629
-155811,-145629
-157772,-145629
-148428,-145629
-152926,-145629
-157201,-145629
-155317,-145629
-147884,-145629
-148358,-145629
-150230,-145629
-151701,-145629
-153332,-145629
-152481,-145629
-146292,-145629
-153277,-145629
-149234,-145629
-154186,-145629
-151027,-145629
-148637,-145629
-147171,-145629
-149505,-145629
-151975,-145629
-153159,-145629
-156354,-145629
-151461,-145629
-150150,-145629
-150456,-145629
-153552,-145629
-152559,-145629
-154861,-145629
-147283,-145629
-153543,-145629
-153988,-145629
-149057,-145629
-145894,-145629
-154283,-145629
-151672,-145629
-148386,-145629
-149793,-145629
-149436,-145629
-149911,-145629
-156390,-145629
-152529,-145629
-151630,-145629
-153427,-145629
-147682,-145629
-152451,-145629
-154364,-145629
-148306,-145629
-153314,-145629
-149900,-145629
-147694,-145629
-151769,-145629
-145214,-145214
-153628,-145214
-150104,-145214
-150394,-145214
-154207,-145214
-149593,-145214
-156277,-145214
-149926,-145214
-150093,-145214
-147598,-145214
-151771,-145214
-144633,-144633
-149778,-144633
-155442,-144633
-153703,-144633
-153265,-144633
-151810,-144633
-152430,-144633
-149383,-144633
-148778,-144633
-148843,-144633
-151132,-144633
-152640,-144633
-152218,-144633
-153527,-144633
-155627,-144633
-151553,-144633
-149204,-144633
-155856,-144633
-147765,-144633
-152109,-144633
-152107,-144633
-152923,-144633
-143431,-143431
-158937,-143431
-153105,-143431
-146394,-143431
-153469,-143431
-156240,-143431
-153707,-143431
-156495,-143431
-151205,-143431
-150981,-143431
-152700,-143431
-152932,-143431
-151598,-143431
-151802,-143431
-154529,-143431
-149802,-143431
-149962,-143431
-154225,-143431
-148885,-143431
-150363,-143431
-147748,-143431
-152160,-143431
-151726,-143431
-151724,-143431
-147773,-143431
-144684,-143431
-148558,-143431
-148801,-143431
-151476,-143431
-154398,-143431
-149083,-143431
-151063,-143431
-143295,-143295
-147409,-143295
-148446,-143295
-152746,-143295
-153056,-143295
-151514,-143295
-160180,-143295
-151303,-143295
-150147,-143295
-154583,-143295
-153347,-143295
-149586,-143295
-149658,-143295
-151209,-143295
-143228,-143228
-154357,-143228
-160416,-143228
-149765,-143228
-149568,-143228
-150055,-143228
-148857,-143228
-148747,-143228
-151172,-143228
-150542,-143228
-152375,-143228
-146262,-143228
-156178,-143228
-149969,-143228
-152217,-143228
-149370,-143228
-151051,-143228
-156689,-143228
-153092,-143228
-152159,-143228
-146887,-143228
-150221,-143228
-150208,-143228
-154654,-143228
