target,best_result
-150386,-150386
-146695,-146695
-149613,-146695
-153269,-146695
-150177,-146695
-155359,-146695
-151214,-146695
-152181,-146695
-151248,-146695
-148555,-146695
-153064,-146695
-148742,-146695
-149783,-146695
-146734,-146695
-142206,-142206
-151193,-142206
-151156,-142206
-146595,-142206
-150886,-142206
-151679,-142206
-151065,-142206
-150238,-142206
-149225,-142206
-153215,-142206
-152408,-142206
-148344,-142206
-150060,-142206
-153337,-142206
-151984,-142206
-158275,-142206
-151654,-142206
-153310,-142206
-154759,-142206
-145762,-142206
-151904,-142206
-160281,-142206
-150689,-142206
-144006,-142206
-150143,-142206
-147711,-142206
-162822,-142206
-141146,-141146
-147702,-141146
-149131,-141146
-155805,-141146
-145157,-141146
-149469,-141146
-150648,-141146
-147135,-141146
-152797,-141146
-141754,-141146
-153880,-141146
-153199,-141146
-147871,-141146
-146163,-141146
-145057,-141146
-150386,-141146
-147753,-141146
-156148,-141146
-153989,-141146
-143963,-141146
-140326,-140326
-152749,-140326
-151345,-140326
-151066,-140326
-147816,-140326
-146011,-140326
-153299,-140326
-146431,-140326
-146170,-140326
-151670,-140326
-143623,-140326
-148147,-140326
-145031,-140326
-148549,-140326
-152018,-140326
-146827,-140326
-152248,-140326
-150863,-140326
-152674,-140326
-144256,-140326
-150530,-140326
-146819,-140326
-148611,-140326
-148237,-140326
-143802,-140326
-141260,-140326
-140073,-140073
-144237,-140073
-142946,-140073
-147437,-140073
-151695,-140073
-153576,-140073
-149736,-140073
-146291,-140073
-150367,-140073
-145517,-140073
-146540,-140073
-146278,-140073
-156420,-140073
-146901,-140073
-144838,-140073
-153023,-140073
-147223,-140073
-150188,-140073
-145972,-140073
-141459,-140073
-148737,-140073
-144665,-140073
-151011,-140073
-143233,-140073
-151043,-140073
-150415,-140073
-146240,-140073
-145206,-140073
-153555,-140073
-147749,-140073
-147742,-140073
-147159,-140073
-148820,-140073
-141267,-140073
-149020,-140073
-143299,-140073
-145592,-140073
-141163,-140073
-144325,-140073
-144671,-140073
-142446,-140073
-149216,-140073
-146205,-140073
-147725,-140073
-141602,-140073
-149196,-140073
-142451,-140073
-148661,-140073
-144720,-140073
-144825,-140073
-139223,-139223
-146418,-139223
-147504,-139223
-142422,-139223
-144366,-139223
-152702,-139223
-145650,-139223
-147563,-139223
-146445,-139223
-147764,-139223
-152038,-139223
-146308,-139223
-144275,-139223
-150017,-139223
-144111,-139223
-150075,-139223
-143214,-139223
-148725,-139223
-148380,-139223
-147046,-139223
-150925,-139223
-142493,-139223
-145046,-139223
-149190,-139223
-146282,-139223
-141104,-139223
-142843,-139223
-142405,-139223
-146736,-139223
-138553,-138553
-147139,-138553
-150661,-138553
-148686,-138553
-146949,-138553
-143863,-138553
-142045,-138553
-145962,-138553
-148956,-138553
-145599,-138553
-147391,-138553
-148858,-138553
-143792,-138553
-144665,-138553
-148466,-138553
-147388,-138553
-150858,-138553
-148849,-138553
-148326,-138553
-146670,-138553
-147674,-138553
-148012,-138553
-142617,-138553
-147955,-138553
-144064,-138553
-141563,-138553
-141356,-138553
-147070,-138553
-145198,-138553
-145017,-138553
-155105,-138553
-148051,-138553
-153409,-138553
-146018,-138553
