target,best_result
-149930,-149930
-157693,-149930
-152680,-149930
-152442,-149930
-151783,-149930
-153161,-149930
-145859,-145859
-149090,-145859
-152113,-145859
-156914,-145859
-153413,-145859
-149743,-145859
-152448,-145859
-151906,-145859
-149425,-145859
-148060,-145859
-153444,-145859
-151922,-145859
-147649,-145859
-152777,-145859
-146022,-145859
-151019,-145859
-153940,-145859
-152756,-145859
-150838,-145859
-154498,-145859
-150458,-145859
-156019,-145859
-147319,-145859
-149207,-145859
-144146,-144146
-147530,-144146
-155039,-144146
-148938,-144146
-147572,-144146
-150303,-144146
-147201,-144146
-148584,-144146
-148830,-144146
-147855,-144146
-146386,-144146
-150609,-144146
-148441,-144146
-151788,-144146
-144895,-144146
-154377,-144146
-143998,-143998
-149174,-143998
-145664,-143998
-144445,-143998
-153886,-143998
-148308,-143998
-147497,-143998
-148918,-143998
-149278,-143998
-147429,-143998
-153593,-143998
-143034,-143034
-150286,-143034
-150266,-143034
-150445,-143034
-151627,-143034
-147058,-143034
-145754,-143034
-150612,-143034
-152419,-143034
-152530,-143034
-146452,-143034
-148263,-143034
-146512,-143034
-146818,-143034
-153938,-143034
-152088,-143034
-150959,-143034
-150679,-143034
-153620,-143034
-143222,-143034
-152254,-143034
-149555,-143034
-150179,-143034
-150431,-143034
-147322,-143034
-145693,-143034
-155436,-143034
-145802,-143034
-147558,-143034
-150321,-143034
-148968,-143034
-142256,-142256
-148389,-142256
-149630,-142256
-149216,-142256
-150730,-142256
-155119,-142256
-143286,-142256
-150391,-142256
-146428,-142256
-156525,-142256
-148260,-142256
-150493,-142256
-152965,-142256
-147498,-142256
-146570,-142256
-149210,-142256
-154076,-142256
-141570,-141570
-151005,-141570
-147118,-141570
-141313,-141313
-146753,-141313
-149040,-141313
-149668,-141313
-146911,-141313
-148187,-141313
-148544,-141313
-146021,-141313
-148540,-141313
-144920,-141313
-149178,-141313
-146599,-141313
-146534,-141313
-145670,-141313
-141914,-141313
-152917,-141313
-155559,-141313
-153958,-141313
-144609,-141313
-150243,-141313
-148643,-141313
-142745,-141313
-143196,-141313
-145851,-141313
-146703,-141313
-144785,-141313
-146768,-141313
-149442,-141313
-145144,-141313
-155216,-141313
-148403,-141313
-147841,-141313
-143117,-141313
-149531,-141313
-147450,-141313
-140201,-140201
-148027,-140201
-143926,-140201
-146811,-140201
-149632,-140201
-148242,-140201
-151589,-140201
-147040,-140201
-148970,-140201
-147297,-140201
-148330,-140201
-152852,-140201
-148828,-140201
-154191,-140201
-143768,-140201
-150666,-140201
-146006,-140201
-150246,-140201
-148298,-140201
-147096,-140201
-147485,-140201
-148127,-140201
-146120,-140201
-149626,-140201
-149922,-140201
-151372,-140201
-147617,-140201
-142448,-140201
-145952,-140201
-144408,-140201
-147919,-140201
-150378,-140201
-146710,-140201
-142652,-140201
-145700,-140201
-142930,-140201
-148911,-140201
-151795,-140201
-146344,-140201
-150302,-140201
-148431,-140201
-151265,-140201
-140362,-140201
-149235,-140201
-153457,-140201
-154581,-140201
-147054,-140201
-145524,-140201
-144070,-140201
-147326,-140201
-153634,-140201
-149138,-140201
-147432,-140201
-152729,-140201
-146783,-140201
-144111,-140201
-149046,-140201
