target,best_result
-467315,-467315
-451997,-451997
-487986,-451997
-463608,-451997
-461190,-451997
-473280,-451997
-467884,-451997
-454448,-451997
-463173,-451997
-475636,-451997
-465452,-451997
-468977,-451997
-466673,-451997
-465539,-451997
-464253,-451997
-464385,-451997
-466146,-451997
-478404,-451997
-467459,-451997
-467115,-451997
-458269,-451997
-469727,-451997
-460671,-451997
-469266,-451997
-467809,-451997
-469293,-451997
-456350,-451997
-470872,-451997
-469410,-451997
-457935,-451997
-472209,-451997
-466749,-451997
-468543,-451997
-470901,-451997
-467250,-451997
-459237,-451997
-473387,-451997
-480609,-451997
-470112,-451997
-458092,-451997
-472341,-451997
-460542,-451997
-458053,-451997
-480709,-451997
-466255,-451997
-477978,-451997
-456812,-451997
-465780,-451997
-460557,-451997
-461570,-451997
-471594,-451997
-469309,-451997
-475804,-451997
-474266,-451997
-471618,-451997
-461394,-451997
-461011,-451997
-464788,-451997
-468192,-451997
-464010,-451997
-473743,-451997
-462883,-451997
-470303,-451997
-454273,-451997
-474670,-451997
-474081,-451997
-472544,-451997
-460734,-451997
-465303,-451997
-467520,-451997
-486290,-451997
-466694,-451997
-459503,-451997
-465180,-451997
-457801,-451997
-465979,-451997
-454801,-451997
-468220,-451997
-472128,-451997
-464462,-451997
-480911,-451997
-467125,-451997
-451484,-451484
-471581,-451484
-466259,-451484
-475278,-451484
-472759,-451484
-457242,-451484
-469363,-451484
-450101,-450101
-475990,-450101
-473634,-450101
-466866,-450101
-470401,-450101
-466535,-450101
-474045,-450101
-448590,-448590
-471685,-448590
-461765,-448590
-465673,-448590
-462508,-448590
-454480,-448590
-469411,-448590
-458083,-448590
-455430,-448590
-465721,-448590
-468914,-448590
-463710,-448590
-465540,-448590
-455805,-448590
-454655,-448590
-469075,-448590
-466146,-448590
-470185,-448590
-456265,-448590
-456946,-448590
-464796,-448590
-464487,-448590
-466831,-448590
-457707,-448590
-466271,-448590
-463585,-448590
-470211,-448590
-455018,-448590
-456168,-448590
-468741,-448590
-469173,-448590
-476274,-448590
-463516,-448590
-471587,-448590
-468949,-448590
-462506,-448590
-456896,-448590
-457860,-448590
-450794,-448590
-461781,-448590
-460117,-448590
-459416,-448590
-472639,-448590
-454546,-448590
-458300,-448590
-467728,-448590
-467620,-448590
-480931,-448590
-454260,-448590
-456704,-448590
-466365,-448590
-464449,-448590
-477364,-448590
-461655,-448590
-473303,-448590
-466922,-448590
-454388,-448590
-459371,-448590
-463732,-448590
-463324,-448590
-476573,-448590
-465330,-448590
-468941,-448590
-466414,-448590
-465065,-448590
-459996,-448590
-451919,-448590
-453255,-448590
-473995,-448590
-464239,-448590
-468716,-448590
-466244,-448590
-455160,-448590
-458789,-448590
-456491,-448590
-456084,-448590
-459137,-448590
-466853,-448590
-465636,-448590
-454626,-448590
-466708,-448590
-470840,-448590
-464410,-448590
-452885,-448590
-447575,-447575
-449031,-447575
-459194,-447575
-456178,-447575
-458031,-447575
-473139,-447575
-454280,-447575
-461494,-447575
-451731,-447575
-469800,-447575
-458703,-447575
-452461,-447575
-467715,-447575
-472625,-447575
-457278,-447575
-462889,-447575
-463496,-447575
-468948,-447575
-471172,-447575
-461172,-447575
