target,best_result
-390825,-390825
-400121,-390825
-385993,-385993
-400760,-385993
-389521,-385993
-381604,-381604
-381841,-381604
-394645,-381604
-391403,-381604
-412439,-381604
-387619,-381604
-397516,-381604
-399811,-381604
-408093,-381604
-395411,-381604
-405841,-381604
-390749,-381604
-393761,-381604
-401816,-381604
-378947,-378947
-387164,-378947
-391762,-378947
-396936,-378947
-389526,-378947
-401359,-378947
-390470,-378947
-409730,-378947
-382909,-378947
-398332,-378947
-395753,-378947
-398559,-378947
-397320,-378947
-388584,-378947
-389426,-378947
-396199,-378947
-406034,-378947
-421226,-378947
-399852,-378947
-404103,-378947
-386015,-378947
-392195,-378947
-399834,-378947
-394077,-378947
-405087,-378947
-398250,-378947
-408148,-378947
-398296,-378947
-383073,-378947
-406325,-378947
-404014,-378947
-390154,-378947
-379866,-378947
-393707,-378947
-399089,-378947
-381418,-378947
-382646,-378947
-373257,-373257
-390389,-373257
-394367,-373257
-375832,-373257
-379837,-373257
-384227,-373257
-395346,-373257
-389439,-373257
-397787,-373257
-388192,-373257
-391159,-373257
-392843,-373257
-380280,-373257
-382392,-373257
-375557,-373257
-392033,-373257
-385028,-373257
-389781,-373257
-382458,-373257
-398039,-373257
-376394,-373257
-395804,-373257
-388766,-373257
-393517,-373257
-388027,-373257
-390944,-373257
-378864,-373257
-385488,-373257
-384054,-373257
-385880,-373257
-384043,-373257
-385762,-373257
-403334,-373257
-394299,-373257
-390468,-373257
-380131,-373257
-386614,-373257
-387829,-373257
-389537,-373257
-398492,-373257
-379323,-373257
-384360,-373257
-375797,-373257
-380227,-373257
-372337,-372337
-375260,-372337
-389595,-372337
-393077,-372337
-378183,-372337
-388867,-372337
-399964,-372337
-384300,-372337
-374019,-372337
-384046,-372337
-395582,-372337
-376723,-372337
-379180,-372337
-396370,-372337
-397947,-372337
-379861,-372337
-383486,-372337
-389538,-372337
-391772,-372337
-399151,-372337
-394479,-372337
-385882,-372337
-394479,-372337
-381792,-372337
-377991,-372337
-390198,-372337
-375520,-372337
-384406,-372337
-384563,-372337
-386523,-372337
-388792,-372337
-387724,-372337
-380353,-372337
-385296,-372337
-393499,-372337
-395978,-372337
-381846,-372337
-398704,-372337
-386593,-372337
-394679,-372337
-378796,-372337
-379053,-372337
-391120,-372337
-382827,-372337
-395098,-372337
-397776,-372337
-387283,-372337
-376452,-372337
-400129,-372337
-399981,-372337
-390981,-372337
-386101,-372337
-385960,-372337
-381465,-372337
-391959,-372337
-380119,-372337
-388903,-372337
-393442,-372337
-389412,-372337
-403864,-372337
-388822,-372337
-376128,-372337
-389131,-372337
-383549,-372337
-402451,-372337
-373168,-372337
-375670,-372337
-389512,-372337
-375101,-372337
-390601,-372337
-397703,-372337
-380535,-372337
-389111,-372337
-406291,-372337
-377223,-372337
-375884,-372337
-390751,-372337
-400511,-372337
-383755,-372337
-399564,-372337
-388651,-372337
-380605,-372337
-385500,-372337
-390255,-372337
-384303,-372337
-382098,-372337
-379887,-372337
-387554,-372337
-379352,-372337
-396379,-372337
-385476,-372337
-377411,-372337
-384501,-372337
-386836,-372337
-389648,-372337
-384906,-372337
-381703,-372337
-382386,-372337
-382154,-372337
-390010,-372337
