target,best_result
-109046,-109046
-108952,-108952
-108840,-108840
-111233,-108840
-118214,-108840
-111209,-108840
-112016,-108840
-113220,-108840
-109525,-108840
-108663,-108663
-107580,-107580
-107665,-107580
-111482,-107580
-115734,-107580
-107307,-107307
-108394,-107307
-110636,-107307
-106342,-106342
-107217,-106342
-107541,-106342
-112561,-106342
-112735,-106342
-109678,-106342
-107272,-106342
-110048,-106342
-111019,-106342
-104990,-104990
-110467,-104990
-110358,-104990
-104958,-104958
-102461,-102461
-107965,-102461
-109653,-102461
-109598,-102461
-111158,-102461
-107159,-102461
-110311,-102461
-108157,-102461
-106843,-102461
-105011,-102461
-105623,-102461
-117125,-102461
-108180,-102461
-111984,-102461
-107143,-102461
-103767,-102461
-107161,-102461
-106784,-102461
-108986,-102461
-104084,-102461
-107426,-102461
-107472,-102461
-108553,-102461
-109286,-102461
-109548,-102461
-114321,-102461
-105981,-102461
-101903,-101903
-105930,-101903
-106556,-101903
-109547,-101903
-107194,-101903
-112938,-101903
-103070,-101903
-105077,-101903
-110920,-101903
-109300,-101903
-110254,-101903
-103464,-101903
-108072,-101903
-105685,-101903
-104156,-101903
-105103,-101903
-107252,-101903
-104253,-101903
-102220,-101903
-105314,-101903
-102641,-101903
-109615,-101903
-112266,-101903
-109314,-101903
-111484,-101903
-105830,-101903
-105378,-101903
-106080,-101903
-102175,-101903
-108935,-101903
-103889,-101903
-110071,-101903
-106724,-101903
-105312,-101903
-106145,-101903
-107608,-101903
-104879,-101903
-102678,-101903
-110739,-101903
-107933,-101903
-114846,-101903
-108400,-101903
-109816,-101903
-109949,-101903
-103791,-101903
-103938,-101903
-104363,-101903
-107517,-101903
-110013,-101903
-107490,-101903
-111240,-101903
-109098,-101903
-109682,-101903
-115786,-101903
-105618,-101903
-101785,-101785
-99694,-99694
-108761,-99694
-107175,-99694
-113180,-99694
-113837,-99694
-106037,-99694
-109966,-99694
-107498,-99694
-108912,-99694
-104840,-99694
-107323,-99694
-101230,-99694
-110125,-99694
-101388,-99694
-107404,-99694
-105050,-99694
-106740,-99694
-109904,-99694
-109280,-99694
-113908,-99694
-107422,-99694
-104019,-99694
-106682,-99694
-104991,-99694
-105555,-99694
-110787,-99694
-110628,-99694
-107558,-99694
-108407,-99694
-107288,-99694
-104509,-99694
-112780,-99694
-111128,-99694
-107730,-99694
-105649,-99694
-107317,-99694
-115583,-99694
-105566,-99694
-109290,-99694
-103175,-99694
-105870,-99694
-109567,-99694
-104974,-99694
-104383,-99694
-106740,-99694
-106156,-99694
-113598,-99694
-107317,-99694
-104679,-99694
-105371,-99694
-107117,-99694
-110385,-99694
-109537,-99694
-113732,-99694
-102717,-99694
-106349,-99694
-106089,-99694
-106583,-99694
-109033,-99694
-107968,-99694
-110114,-99694
-112263,-99694
-107141,-99694
-98451,-98451
-110572,-98451
-109034,-98451
-101016,-98451
-105441,-98451
-111806,-98451
-104629,-98451
-104799,-98451
-108016,-98451
-103345,-98451
-107487,-98451
-101364,-98451
-110477,-98451
-106573,-98451
-107837,-98451
-104564,-98451
-108996,-98451
-102877,-98451
-109089,-98451
-102915,-98451
-101923,-98451
-102469,-98451
-108016,-98451
-104471,-98451
