target,best_result
-152724,-152724
-163817,-152724
-158206,-152724
-157100,-152724
-159765,-152724
-153091,-152724
-153666,-152724
-148705,-148705
-156023,-148705
-157287,-148705
-158211,-148705
-150647,-148705
-157912,-148705
-156378,-148705
-150494,-148705
-155930,-148705
-149466,-148705
-153862,-148705
-148264,-148264
-155917,-148264
-153941,-148264
-146189,-146189
-153055,-146189
-156204,-146189
-155667,-146189
-154949,-146189
-153627,-146189
-149180,-146189
-155492,-146189
-158660,-146189
-159226,-146189
-153922,-146189
-155571,-146189
-153057,-146189
-154209,-146189
-161205,-146189
-153130,-146189
-153252,-146189
-157414,-146189
-157382,-146189
-158984,-146189
-151820,-146189
-155242,-146189
-160089,-146189
-153744,-146189
-162645,-146189
-156666,-146189
-155064,-146189
-153492,-146189
-156779,-146189
-159930,-146189
-152582,-146189
-148472,-146189
-151971,-146189
-154531,-146189
-154545,-146189
-151570,-146189
-153907,-146189
-153928,-146189
-150321,-146189
-149534,-146189
-155309,-146189
-157328,-146189
-154082,-146189
-152162,-146189
-156192,-146189
-150295,-146189
-149393,-146189
-150227,-146189
-156807,-146189
-155709,-146189
-152555,-146189
-155279,-146189
-152515,-146189
-154318,-146189
-156788,-146189
-154848,-146189
-152496,-146189
-147135,-146189
-156083,-146189
-155615,-146189
-158831,-146189
-161318,-146189
-152751,-146189
-156526,-146189
-154351,-146189
-153654,-146189
-151138,-146189
-153561,-146189
-153033,-146189
-156061,-146189
-156271,-146189
-152041,-146189
-155715,-146189
-151907,-146189
-151237,-146189
-154654,-146189
-151483,-146189
-155422,-146189
-155626,-146189
-149610,-146189
-155135,-146189
-154183,-146189
-153470,-146189
-152163,-146189
-157501,-146189
-148251,-146189
-160528,-146189
-149638,-146189
-151846,-146189
-151413,-146189
-159810,-146189
-154008,-146189
-152180,-146189
-159613,-146189
-147454,-146189
-153617,-146189
-147274,-146189
-155514,-146189
-149097,-146189
-151885,-146189
-155304,-146189
-156259,-146189
-154366,-146189
-147529,-146189
-146927,-146189
-149150,-146189
-156259,-146189
-157113,-146189
-155613,-146189
-156169,-146189
-147897,-146189
-158402,-146189
-154211,-146189
-153019,-146189
-156151,-146189
-150579,-146189
-152424,-146189
-154826,-146189
-156408,-146189
-151235,-146189
-151637,-146189
-153982,-146189
-149927,-146189
-155786,-146189
-155613,-146189
-157339,-146189
-149973,-146189
-154411,-146189
-145338,-145338
-153199,-145338
-144249,-144249
-151913,-144249
-150287,-144249
-157238,-144249
-151772,-144249
-155033,-144249
-148746,-144249
-147456,-144249
-157968,-144249
-152327,-144249
-156081,-144249
-152893,-144249
-157191,-144249
-146971,-144249
-153385,-144249
-151219,-144249
-154908,-144249
-149104,-144249
-149114,-144249
-152758,-144249
-147107,-144249
-154354,-144249
-156990,-144249
-155008,-144249
-148627,-144249
-153711,-144249
-155238,-144249
-155649,-144249
-152906,-144249
-149775,-144249
-146318,-144249
-151927,-144249
-157824,-144249
-153400,-144249
-149812,-144249
-156673,-144249
-154510,-144249
-152240,-144249
-147462,-144249
-157497,-144249
-153757,-144249
-151322,-144249
-144922,-144249
-157233,-144249
-153567,-144249
-147132,-144249
-154080,-144249
-146349,-144249
-152892,-144249
