target,best_result
-474621,-474621
-479917,-474621
-469499,-469499
-459857,-459857
-470808,-459857
-463220,-459857
-471854,-459857
-445711,-445711
-467776,-445711
-466001,-445711
-457624,-445711
-454777,-445711
-451380,-445711
-478422,-445711
-474465,-445711
-468220,-445711
-466016,-445711
-461873,-445711
-467596,-445711
-456634,-445711
-463806,-445711
-458673,-445711
-473007,-445711
-470684,-445711
-474186,-445711
-464101,-445711
-463020,-445711
-468517,-445711
-459360,-445711
-468417,-445711
-468206,-445711
-466439,-445711
-467795,-445711
-456730,-445711
-453346,-445711
-458891,-445711
-465600,-445711
-471337,-445711
-478776,-445711
-473574,-445711
-473943,-445711
-472539,-445711
-467664,-445711
-469310,-445711
-472376,-445711
-458545,-445711
-481249,-445711
-457259,-445711
-471028,-445711
-469595,-445711
-455474,-445711
-493172,-445711
-469797,-445711
-461498,-445711
-468788,-445711
-466900,-445711
-460402,-445711
-478305,-445711
-462672,-445711
-464930,-445711
-479156,-445711
-467918,-445711
-475952,-445711
-465191,-445711
-453273,-445711
-458206,-445711
-461192,-445711
-480998,-445711
-471726,-445711
-455379,-445711
-463148,-445711
-465809,-445711
-447218,-445711
-467929,-445711
-456709,-445711
-465964,-445711
-478932,-445711
-454380,-445711
-461334,-445711
-471778,-445711
-462078,-445711
-464429,-445711
-469941,-445711
-474659,-445711
-463761,-445711
-469782,-445711
-473622,-445711
-468715,-445711
-474981,-445711
-456407,-445711
-466601,-445711
-476100,-445711
-469220,-445711
-465640,-445711
-480119,-445711
-475890,-445711
-469968,-445711
-473585,-445711
-460789,-445711
-463023,-445711
-472439,-445711
-484325,-445711
-475004,-445711
-474932,-445711
-460355,-445711
-463777,-445711
-471744,-445711
-462285,-445711
-467788,-445711
-482119,-445711
-464011,-445711
-459214,-445711
-466800,-445711
-456293,-445711
-465081,-445711
-469306,-445711
-454335,-445711
-476493,-445711
-469666,-445711
-467695,-445711
-465680,-445711
-456893,-445711
-458552,-445711
-459375,-445711
-464675,-445711
-465402,-445711
-468207,-445711
-473678,-445711
-475138,-445711
-478117,-445711
-469039,-445711
-463798,-445711
-478057,-445711
-474461,-445711
-471357,-445711
-466317,-445711
-461032,-445711
-472365,-445711
-478720,-445711
-481463,-445711
-468523,-445711
-463930,-445711
-468123,-445711
-473830,-445711
-458582,-445711
-465550,-445711
-446332,-445711
-476252,-445711
-453481,-445711
-454211,-445711
-464571,-445711
-483583,-445711
-468976,-445711
-472792,-445711
-467087,-445711
-461991,-445711
-483201,-445711
-484917,-445711
-473146,-445711
-461954,-445711
-475254,-445711
-473949,-445711
-464428,-445711
-463458,-445711
-474013,-445711
-482333,-445711
-468446,-445711
-469415,-445711
-478301,-445711
-471691,-445711
-461417,-445711
-457779,-445711
-472635,-445711
-475789,-445711
-483623,-445711
-472647,-445711
-464921,-445711
-469405,-445711
-468692,-445711
-466065,-445711
-467786,-445711
-463222,-445711
-480612,-445711
-471771,-445711
-473063,-445711
-462650,-445711
-471570,-445711
-473559,-445711
-485540,-445711
-460443,-445711
-458144,-445711
-461472,-445711
-456687,-445711
-465575,-445711
-460293,-445711
-454475,-445711
-465573,-445711
-471920,-445711
-460004,-445711
-458297,-445711
