target,best_result
-379076,-379076
-393280,-379076
-375400,-375400
-401291,-375400
-390116,-375400
-370653,-370653
-390534,-370653
-384972,-370653
-372756,-370653
-394018,-370653
-387645,-370653
-368643,-368643
-371720,-368643
-380195,-368643
-379183,-368643
-373892,-368643
-391225,-368643
-385169,-368643
-377016,-368643
-381130,-368643
-383446,-368643
-389449,-368643
-378570,-368643
-382495,-368643
-375181,-368643
-375898,-368643
-394567,-368643
-385442,-368643
-394914,-368643
-373346,-368643
-384182,-368643
-394003,-368643
-372895,-368643
-378916,-368643
-377149,-368643
-391860,-368643
-381055,-368643
-380603,-368643
-379975,-368643
-398772,-368643
-387675,-368643
-385828,-368643
-385363,-368643
-383555,-368643
-368852,-368643
-374451,-368643
-381634,-368643
-381683,-368643
-403849,-368643
-369887,-368643
-372273,-368643
-375188,-368643
-375361,-368643
-386154,-368643
-383872,-368643
-377860,-368643
-373318,-368643
-384765,-368643
-361065,-361065
-396588,-361065
-384961,-361065
-378336,-361065
-379112,-361065
-378678,-361065
-379034,-361065
-386507,-361065
-398476,-361065
-384036,-361065
-370971,-361065
-383137,-361065
-365619,-361065
-363142,-361065
-385150,-361065
-378652,-361065
-380751,-361065
-386004,-361065
-383151,-361065
-372248,-361065
-376726,-361065
-378144,-361065
-383499,-361065
-391090,-361065
-373247,-361065
-380811,-361065
-377787,-361065
-389847,-361065
-376353,-361065
-374016,-361065
-369814,-361065
-374504,-361065
-390826,-361065
-382802,-361065
-373501,-361065
-379155,-361065
-386327,-361065
-371593,-361065
-373267,-361065
-372880,-361065
-385582,-361065
-369705,-361065
-378986,-361065
-376784,-361065
-370557,-361065
-371975,-361065
-370412,-361065
-381732,-361065
-372567,-361065
-354726,-354726
-385675,-354726
-386389,-354726
-382479,-354726
-380377,-354726
-368883,-354726
-382311,-354726
-386631,-354726
-381536,-354726
-379555,-354726
-378573,-354726
-380010,-354726
-381854,-354726
-387960,-354726
-385722,-354726
-384679,-354726
-385570,-354726
-388248,-354726
-376816,-354726
-369212,-354726
-387868,-354726
-382054,-354726
-385638,-354726
-364934,-354726
-373156,-354726
-377064,-354726
-373992,-354726
-370870,-354726
-369084,-354726
-378374,-354726
-377114,-354726
-369830,-354726
-392239,-354726
-381149,-354726
-374730,-354726
-378761,-354726
-375985,-354726
-375522,-354726
-374543,-354726
-385507,-354726
-377685,-354726
-379434,-354726
-368451,-354726
-371445,-354726
-380426,-354726
-368439,-354726
-377827,-354726
-375253,-354726
-390467,-354726
-386551,-354726
-392025,-354726
-380538,-354726
-378222,-354726
-368535,-354726
-379990,-354726
-395990,-354726
-374125,-354726
-367708,-354726
-370826,-354726
-374475,-354726
-376227,-354726
-367317,-354726
-377593,-354726
-374214,-354726
-374460,-354726
-382304,-354726
-371427,-354726
-383095,-354726
-367726,-354726
-378553,-354726
-371242,-354726
-394166,-354726
-382015,-354726
-373988,-354726
-374347,-354726
-374527,-354726
-376734,-354726
-369527,-354726
-378756,-354726
-372641,-354726
-366896,-354726
-375696,-354726
-387813,-354726
-379540,-354726
-371753,-354726
-391660,-354726
-376821,-354726
-376445,-354726
-385276,-354726
-372777,-354726
-385680,-354726
-392911,-354726
-375363,-354726
