target,best_result
-86437,-86437
-85366,-85366
-80727,-80727
-81278,-80727
-85796,-80727
-82731,-80727
-81363,-80727
-86678,-80727
-86062,-80727
-82531,-80727
-86006,-80727
-84368,-80727
-81809,-80727
-86664,-80727
-82519,-80727
-81808,-80727
-76240,-76240
-80190,-76240
-83932,-76240
-80876,-76240
-86227,-76240
-83348,-76240
-85639,-76240
-81501,-76240
-92088,-76240
-79907,-76240
-78196,-76240
-79957,-76240
-81438,-76240
-82323,-76240
-83268,-76240
-84977,-76240
-77745,-76240
-79377,-76240
-83848,-76240
-77500,-76240
-81558,-76240
-84585,-76240
-81819,-76240
-84570,-76240
-82765,-76240
-83637,-76240
-81171,-76240
-80722,-76240
-82162,-76240
-81390,-76240
-81853,-76240
-88062,-76240
-79787,-76240
-78469,-76240
-80493,-76240
-82355,-76240
-84232,-76240
-82346,-76240
-80020,-76240
-79881,-76240
-82389,-76240
-80411,-76240
-81394,-76240
-79507,-76240
-82962,-76240
-80438,-76240
-82830,-76240
-79575,-76240
-81237,-76240
-80657,-76240
-79683,-76240
-83930,-76240
-78056,-76240
-86760,-76240
-82185,-76240
-79664,-76240
-83193,-76240
-76367,-76240
-82575,-76240
-79712,-76240
-77188,-76240
-83718,-76240
-79892,-76240
-79381,-76240
-88129,-76240
-82748,-76240
-80706,-76240
-77013,-76240
-80741,-76240
-83562,-76240
-81990,-76240
-81668,-76240
-83022,-76240
-83592,-76240
-86477,-76240
-81101,-76240
-79552,-76240
-83470,-76240
-87386,-76240
-83705,-76240
-87099,-76240
-77580,-76240
-80457,-76240
-77800,-76240
-78681,-76240
-80450,-76240
-77539,-76240
-81351,-76240
-77947,-76240
-80160,-76240
-80775,-76240
-84396,-76240
-77228,-76240
-84472,-76240
-86794,-76240
-84056,-76240
-82533,-76240
-85162,-76240
-84290,-76240
-81239,-76240
-77052,-76240
-80108,-76240
-83633,-76240
-77096,-76240
-81062,-76240
-84626,-76240
-86315,-76240
-82134,-76240
-80614,-76240
-78191,-76240
-80497,-76240
-85387,-76240
-82550,-76240
-80159,-76240
-83225,-76240
-76471,-76240
-78718,-76240
-83292,-76240
-77680,-76240
-79712,-76240
-86394,-76240
-78503,-76240
-83876,-76240
-80345,-76240
-85263,-76240
-82312,-76240
-80443,-76240
-77586,-76240
-80567,-76240
-78694,-76240
-78045,-76240
-78486,-76240
-79370,-76240
-83289,-76240
-81859,-76240
-78396,-76240
-82477,-76240
-82038,-76240
-81867,-76240
-79445,-76240
-83304,-76240
-82632,-76240
-84594,-76240
-77706,-76240
-79730,-76240
-78949,-76240
-81969,-76240
-79295,-76240
-80885,-76240
-80785,-76240
-81325,-76240
-82148,-76240
-77974,-76240
-85134,-76240
-84241,-76240
-79657,-76240
-77458,-76240
-92493,-76240
-80123,-76240
-80915,-76240
-82465,-76240
-78546,-76240
-82735,-76240
-82213,-76240
-80817,-76240
-83447,-76240
-81791,-76240
-79258,-76240
-80471,-76240
-84222,-76240
-79811,-76240
-87832,-76240
-81772,-76240
-80589,-76240
-78352,-76240
-79223,-76240
-83270,-76240
-81415,-76240
-82302,-76240
-79762,-76240
-80626,-76240
-80575,-76240
-82078,-76240
-76888,-76240
