target,best_result
-114567,-114567
-109110,-109110
-107512,-107512
-111731,-107512
-115677,-107512
-111599,-107512
-106616,-106616
-107533,-106616
-109668,-106616
-106489,-106489
-112652,-106489
-111261,-106489
-113098,-106489
-107232,-106489
-108559,-106489
-111013,-106489
-112682,-106489
-110904,-106489
-109784,-106489
-114529,-106489
-107328,-106489
-108245,-106489
-109077,-106489
-109407,-106489
-108362,-106489
-109136,-106489
-109078,-106489
-110191,-106489
-108249,-106489
-106178,-106178
-111192,-106178
-107521,-106178
-111148,-106178
-109933,-106178
-110704,-106178
-107090,-106178
-117182,-106178
-110498,-106178
-109753,-106178
-109255,-106178
-110474,-106178
-116090,-106178
-108289,-106178
-111158,-106178
-108920,-106178
-109104,-106178
-108416,-106178
-104823,-104823
-114307,-104823
-112745,-104823
-115927,-104823
-105859,-104823
-106450,-104823
-113271,-104823
-108224,-104823
-103640,-103640
-111812,-103640
-107377,-103640
-111256,-103640
-112482,-103640
-112210,-103640
-101866,-101866
-109322,-101866
-114190,-101866
-111158,-101866
-111210,-101866
-115846,-101866
-110670,-101866
-118772,-101866
-111834,-101866
-106812,-101866
-109753,-101866
-104903,-101866
-111095,-101866
-107119,-101866
-113320,-101866
-113081,-101866
-109761,-101866
-112593,-101866
-110307,-101866
-109999,-101866
-106723,-101866
-110143,-101866
-108444,-101866
-106764,-101866
-116945,-101866
-105846,-101866
-109227,-101866
-108136,-101866
-110797,-101866
-109938,-101866
-110812,-101866
-107594,-101866
-105872,-101866
-106204,-101866
-105435,-101866
-102150,-101866
-108255,-101866
-104966,-101866
-110363,-101866
-104109,-101866
-109857,-101866
-103131,-101866
-110350,-101866
-109943,-101866
-105490,-101866
-104429,-101866
-110505,-101866
-101622,-101622
-101666,-101622
-107339,-101622
-112430,-101622
-105445,-101622
-101887,-101622
-105286,-101622
-102498,-101622
-108750,-101622
-101994,-101622
-101235,-101235
-102431,-101235
-105662,-101235
-104747,-101235
-106332,-101235
-104506,-101235
-104438,-101235
-104861,-101235
-106378,-101235
-104821,-101235
-109834,-101235
-103325,-101235
-106023,-101235
-108712,-101235
-106844,-101235
-106777,-101235
-105600,-101235
-110617,-101235
-103011,-101235
-107082,-101235
-111418,-101235
-108406,-101235
-112109,-101235
-104344,-101235
-102169,-101235
-102711,-101235
-107387,-101235
-111658,-101235
-110213,-101235
-102469,-101235
-105821,-101235
-106145,-101235
-109855,-101235
-104612,-101235
-106115,-101235
-110339,-101235
-103076,-101235
-105229,-101235
-108656,-101235
-107413,-101235
-106367,-101235
-106649,-101235
-103366,-101235
-102613,-101235
-103407,-101235
-109175,-101235
-105797,-101235
-104264,-101235
-105491,-101235
-107880,-101235
-108951,-101235
-111774,-101235
-111966,-101235
-106736,-101235
-108095,-101235
-107691,-101235
-103150,-101235
-110129,-101235
-110850,-101235
-115327,-101235
-108498,-101235
-108980,-101235
-110070,-101235
-104907,-101235
-111484,-101235
-102872,-101235
-100459,-100459
-109514,-100459
-111509,-100459
-110176,-100459
-107081,-100459
-106267,-100459
-106625,-100459
-104749,-100459
-103325,-100459
-109325,-100459
-113812,-100459
-110878,-100459
-108498,-100459
-104308,-100459
-102548,-100459
-108217,-100459
