target,best_result
-469705,-469705
-466009,-466009
-464515,-464515
-465318,-464515
-464755,-464515
-457073,-457073
-477958,-457073
-469206,-457073
-474688,-457073
-466652,-457073
-468352,-457073
-455338,-455338
-479814,-455338
-481143,-455338
-475035,-455338
-453483,-453483
-446266,-446266
-463441,-446266
-467385,-446266
-463014,-446266
-464471,-446266
-473167,-446266
-476052,-446266
-469913,-446266
-469328,-446266
-456625,-446266
-465846,-446266
-468583,-446266
-476647,-446266
-463343,-446266
-461844,-446266
-471363,-446266
-473592,-446266
-465995,-446266
-481128,-446266
-484183,-446266
-485169,-446266
-461945,-446266
-476573,-446266
-473008,-446266
-474729,-446266
-474750,-446266
-464256,-446266
-474590,-446266
-470776,-446266
-476880,-446266
-458393,-446266
-472415,-446266
-471234,-446266
-454591,-446266
-477884,-446266
-463207,-446266
-475356,-446266
-472730,-446266
-476047,-446266
-477285,-446266
-464070,-446266
-462137,-446266
-463827,-446266
-462680,-446266
-462710,-446266
-468347,-446266
-463823,-446266
-469557,-446266
-467700,-446266
-467220,-446266
-478822,-446266
-468836,-446266
-470176,-446266
-458966,-446266
-470989,-446266
-468780,-446266
-458792,-446266
-464687,-446266
-465892,-446266
-478987,-446266
-459400,-446266
-473735,-446266
-470073,-446266
-468032,-446266
-476520,-446266
-475644,-446266
-464092,-446266
-477311,-446266
-457031,-446266
-449480,-446266
-455471,-446266
-482962,-446266
-482772,-446266
-476631,-446266
-466884,-446266
-469535,-446266
-463702,-446266
-464276,-446266
-483713,-446266
-451993,-446266
-463098,-446266
-462269,-446266
-470133,-446266
-473523,-446266
-472431,-446266
-465102,-446266
-473369,-446266
-485138,-446266
-473965,-446266
-486625,-446266
-482923,-446266
-465291,-446266
-452638,-446266
-458588,-446266
-476871,-446266
-469564,-446266
-476787,-446266
-458571,-446266
-455354,-446266
-460704,-446266
-465399,-446266
-453484,-446266
-458023,-446266
-456237,-446266
-460531,-446266
-465539,-446266
-461614,-446266
-464886,-446266
-450026,-446266
-458427,-446266
-460532,-446266
-468463,-446266
-469851,-446266
-478203,-446266
-470785,-446266
-457803,-446266
-450004,-446266
-452615,-446266
-453545,-446266
-461097,-446266
-459004,-446266
-471986,-446266
-465883,-446266
-466066,-446266
-455868,-446266
-464916,-446266
-458871,-446266
-463119,-446266
-466793,-446266
-471561,-446266
-469029,-446266
-470158,-446266
-474793,-446266
-460276,-446266
-461721,-446266
-451395,-446266
-460840,-446266
-462433,-446266
-463517,-446266
-467627,-446266
-464623,-446266
-475723,-446266
-463576,-446266
-471275,-446266
-476185,-446266
-467647,-446266
-472508,-446266
-459521,-446266
-466517,-446266
-474849,-446266
-459171,-446266
-463443,-446266
-471013,-446266
-467625,-446266
-465924,-446266
-458392,-446266
-463776,-446266
-462287,-446266
-462867,-446266
-462258,-446266
-458019,-446266
-467562,-446266
-464882,-446266
-464113,-446266
-468203,-446266
-475645,-446266
-467156,-446266
-471511,-446266
-470268,-446266
-472692,-446266
-475764,-446266
-456356,-446266
-464585,-446266
-459970,-446266
-459928,-446266
-467980,-446266
-462099,-446266
-475099,-446266
-458523,-446266
-467672,-446266
-467749,-446266
-450205,-446266
-472834,-446266
-455738,-446266
