target,best_result
-318954,-318954
-328311,-318954
-309914,-309914
-305924,-305924
-310516,-305924
-320428,-305924
-319130,-305924
-327500,-305924
-315429,-305924
-320318,-305924
-309312,-305924
-320740,-305924
-325896,-305924
-321617,-305924
-319211,-305924
-321527,-305924
-322939,-305924
-325489,-305924
-303296,-303296
-324520,-303296
-306926,-303296
-304535,-303296
-320634,-303296
-315684,-303296
-322349,-303296
-311816,-303296
-320931,-303296
-318169,-303296
-327696,-303296
-323343,-303296
-323047,-303296
-328839,-303296
-303090,-303090
-329467,-303090
-340409,-303090
-321744,-303090
-334842,-303090
-315732,-303090
-326350,-303090
-303694,-303090
-333686,-303090
-323506,-303090
-323777,-303090
-331824,-303090
-318213,-303090
-324966,-303090
-323970,-303090
-330670,-303090
-329279,-303090
-314474,-303090
-312522,-303090
-316588,-303090
-309917,-303090
-310582,-303090
-329868,-303090
-332822,-303090
-328054,-303090
-316317,-303090
-323104,-303090
-325190,-303090
-312402,-303090
-319658,-303090
-317741,-303090
-324846,-303090
-311862,-303090
-316130,-303090
-309617,-303090
-320518,-303090
-323201,-303090
-324401,-303090
-304920,-303090
-329488,-303090
-312402,-303090
-323396,-303090
-318101,-303090
-337940,-303090
-314397,-303090
-330622,-303090
-307642,-303090
-316161,-303090
-336437,-303090
-323737,-303090
-324256,-303090
-316168,-303090
-305675,-303090
-311678,-303090
-299919,-299919
-300924,-299919
-312067,-299919
-308909,-299919
-311452,-299919
-309739,-299919
-305181,-299919
-321920,-299919
-308173,-299919
-306996,-299919
-304976,-299919
-315056,-299919
-316504,-299919
-313022,-299919
-319733,-299919
-323092,-299919
-304320,-299919
-298374,-298374
-307117,-298374
-304390,-298374
-317927,-298374
-315238,-298374
-324283,-298374
-299691,-298374
-327081,-298374
-297061,-297061
-317291,-297061
-302599,-297061
-303555,-297061
-311432,-297061
-306610,-297061
-323009,-297061
-322191,-297061
-312725,-297061
-316478,-297061
-301289,-297061
-300399,-297061
-301508,-297061
-295844,-295844
-318288,-295844
-315144,-295844
-316314,-295844
-323585,-295844
-298344,-295844
-296904,-295844
-312451,-295844
-305910,-295844
-311616,-295844
-327027,-295844
-305203,-295844
-310030,-295844
-316816,-295844
-314065,-295844
-311572,-295844
-308240,-295844
-303081,-295844
-324094,-295844
-312378,-295844
-309771,-295844
-304620,-295844
-303564,-295844
-310810,-295844
-317620,-295844
-305039,-295844
-305239,-295844
-312294,-295844
-313779,-295844
-318738,-295844
-324618,-295844
-321535,-295844
-306515,-295844
-311615,-295844
-309701,-295844
-299574,-295844
-309889,-295844
-323064,-295844
-304916,-295844
-312054,-295844
-304699,-295844
-310459,-295844
-301451,-295844
-304949,-295844
-311846,-295844
-299696,-295844
-303232,-295844
-298489,-295844
-314766,-295844
-328435,-295844
-307010,-295844
-306612,-295844
-302763,-295844
-304976,-295844
-308852,-295844
-313101,-295844
-308249,-295844
-315589,-295844
-310165,-295844
-317041,-295844
-313819,-295844
-299073,-295844
-307730,-295844
-310205,-295844
-316079,-295844
-317576,-295844
-320106,-295844
-314065,-295844
-313023,-295844
-312885,-295844
-309631,-295844
-292351,-292351
-309504,-292351
-320483,-292351
-319951,-292351
-313994,-292351
