target,best_result
-367498,-367498
-398637,-367498
-394575,-367498
-384661,-367498
-388382,-367498
-388241,-367498
-378268,-367498
-395322,-367498
-382188,-367498
-386572,-367498
-391673,-367498
-382443,-367498
-376848,-367498
-367291,-367291
-385418,-367291
-391642,-367291
-401590,-367291
-394867,-367291
-389960,-367291
-406406,-367291
-393878,-367291
-401995,-367291
-383206,-367291
-381216,-367291
-384360,-367291
-393880,-367291
-404371,-367291
-393090,-367291
-405168,-367291
-378815,-367291
-377716,-367291
-378223,-367291
-396581,-367291
-399113,-367291
-377988,-367291
-382074,-367291
-388910,-367291
-385221,-367291
-389621,-367291
-395603,-367291
-389822,-367291
-382709,-367291
-379952,-367291
-396900,-367291
-379801,-367291
-390513,-367291
-379931,-367291
-389867,-367291
-377135,-367291
-384765,-367291
-374730,-367291
-384306,-367291
-383971,-367291
-381837,-367291
-380165,-367291
-393352,-367291
-383380,-367291
-375202,-367291
-392518,-367291
-392381,-367291
-396341,-367291
-388713,-367291
-389378,-367291
-388693,-367291
-402165,-367291
-376766,-367291
-371069,-367291
-386885,-367291
-382802,-367291
-373637,-367291
-381255,-367291
-385087,-367291
-378156,-367291
-385858,-367291
-389216,-367291
-403510,-367291
-385831,-367291
-390604,-367291
-400637,-367291
-384850,-367291
-394659,-367291
-377653,-367291
-394357,-367291
-379697,-367291
-388374,-367291
-387051,-367291
-393706,-367291
-378589,-367291
-376973,-367291
-392920,-367291
-376280,-367291
-397565,-367291
-376315,-367291
-397251,-367291
-384571,-367291
-392594,-367291
-382165,-367291
-393549,-367291
-388334,-367291
-374901,-367291
-382048,-367291
-386228,-367291
-393950,-367291
-380477,-367291
-391478,-367291
-393780,-367291
-394888,-367291
-385194,-367291
-376251,-367291
-381493,-367291
-382437,-367291
-378990,-367291
-398293,-367291
-392777,-367291
-382858,-367291
-387121,-367291
-390351,-367291
-373469,-367291
-384857,-367291
-390968,-367291
-373040,-367291
-389092,-367291
-387783,-367291
-386390,-367291
-381167,-367291
-384761,-367291
-381131,-367291
-388377,-367291
-388237,-367291
-378228,-367291
-379373,-367291
-385052,-367291
-388661,-367291
-384595,-367291
-388168,-367291
-372192,-367291
-385884,-367291
-388495,-367291
-396007,-367291
-396312,-367291
-379799,-367291
-395804,-367291
-373421,-367291
-394371,-367291
-383164,-367291
-369333,-367291
-387723,-367291
-383889,-367291
-370927,-367291
-389486,-367291
-377694,-367291
-389894,-367291
-380362,-367291
-378392,-367291
-402552,-367291
-383162,-367291
-369836,-367291
-380598,-367291
-384669,-367291
-401293,-367291
-383768,-367291
-386967,-367291
-394242,-367291
-373582,-367291
-381946,-367291
-375989,-367291
-381904,-367291
-384787,-367291
-390262,-367291
-369064,-367291
-370125,-367291
-381908,-367291
-374047,-367291
-381574,-367291
-379897,-367291
-374390,-367291
-379042,-367291
-385528,-367291
-382705,-367291
-391797,-367291
-384659,-367291
-375915,-367291
-387289,-367291
-383042,-367291
-370712,-367291
-385831,-367291
-389927,-367291
-374419,-367291
-372071,-367291
-375578,-367291
-386561,-367291
-389862,-367291
-388705,-367291
-392703,-367291
-374114,-367291
-391009,-367291
-374087,-367291
-375650,-367291
-384408,-367291
-387646,-367291
