target,best_result
-118620,-118620
-108275,-108275
-110937,-108275
-112795,-108275
-111852,-108275
-117002,-108275
-115066,-108275
-110581,-108275
-115902,-108275
-114783,-108275
-110636,-108275
-118092,-108275
-114011,-108275
-113460,-108275
-111610,-108275
-117943,-108275
-117201,-108275
-108469,-108275
-116902,-108275
-117223,-108275
-110858,-108275
-116957,-108275
-115304,-108275
-109610,-108275
-119180,-108275
-113828,-108275
-119102,-108275
-112283,-108275
-113177,-108275
-113460,-108275
-115390,-108275
-112821,-108275
-117115,-108275
-112695,-108275
-114603,-108275
-111524,-108275
-111015,-108275
-113261,-108275
-117602,-108275
-114679,-108275
-111232,-108275
-112105,-108275
-120876,-108275
-113386,-108275
-112852,-108275
-120940,-108275
-112976,-108275
-122803,-108275
-112327,-108275
-117454,-108275
-119664,-108275
-122654,-108275
-113037,-108275
-107872,-107872
-110222,-107872
-110065,-107872
-109845,-107872
-112495,-107872
-109101,-107872
-110312,-107872
-106774,-106774
-114569,-106774
-113462,-106774
-117311,-106774
-111727,-106774
-104545,-104545
-113430,-104545
-109190,-104545
-109540,-104545
-109745,-104545
-108941,-104545
-114342,-104545
-108704,-104545
-118292,-104545
-112199,-104545
-114854,-104545
-112368,-104545
-110284,-104545
-113616,-104545
-111657,-104545
-119103,-104545
-110398,-104545
-114443,-104545
-114881,-104545
-109587,-104545
-107072,-104545
-109173,-104545
-109821,-104545
-111498,-104545
-108501,-104545
-109285,-104545
-113307,-104545
-106154,-104545
-118703,-104545
-108144,-104545
-111636,-104545
-110617,-104545
-113451,-104545
-106745,-104545
-117207,-104545
-109908,-104545
-110322,-104545
-109270,-104545
-104498,-104498
-107562,-104498
-114042,-104498
-114159,-104498
-110526,-104498
-110032,-104498
-111696,-104498
-109994,-104498
-111999,-104498
-109609,-104498
-115926,-104498
-106695,-104498
-106733,-104498
-118369,-104498
-111590,-104498
-105794,-104498
-108621,-104498
-112553,-104498
-111722,-104498
-115309,-104498
-114670,-104498
-113863,-104498
-108240,-104498
-107850,-104498
-113648,-104498
-105833,-104498
-107031,-104498
-116819,-104498
-104949,-104498
-118789,-104498
-118631,-104498
-109928,-104498
-110984,-104498
-106515,-104498
-114970,-104498
-112792,-104498
-110541,-104498
-109767,-104498
-112134,-104498
-110534,-104498
-108521,-104498
-115400,-104498
-115457,-104498
-116788,-104498
-112732,-104498
-108940,-104498
-110127,-104498
-111510,-104498
-110073,-104498
-111537,-104498
-105588,-104498
-111128,-104498
-112664,-104498
-110463,-104498
-108742,-104498
-115629,-104498
-109596,-104498
-112083,-104498
-102724,-102724
-108881,-102724
-120097,-102724
-113616,-102724
-111829,-102724
-103864,-102724
-115327,-102724
-109175,-102724
-109098,-102724
-111251,-102724
-108636,-102724
-116054,-102724
-116080,-102724
-113234,-102724
-116320,-102724
-109765,-102724
-105752,-102724
-113580,-102724
-115523,-102724
-108934,-102724
-113472,-102724
-105657,-102724
-106014,-102724
-110660,-102724
-109732,-102724
-107977,-102724
-110522,-102724
-112742,-102724
-112129,-102724
-111444,-102724
-108629,-102724
-111555,-102724
-118225,-102724
-113836,-102724
-106070,-102724
-118516,-102724
-108172,-102724
-115063,-102724
-114621,-102724
