target,best_result
-399777,-399777
-401873,-399777
-389414,-389414
-396778,-389414
-380517,-380517
-396640,-380517
-392478,-380517
-396055,-380517
-380775,-380517
-388372,-380517
-387764,-380517
-370279,-370279
-379081,-370279
-372441,-370279
-380072,-370279
-389091,-370279
-390065,-370279
-395350,-370279
-379421,-370279
-368478,-368478
-381124,-368478
-398072,-368478
-394966,-368478
-392256,-368478
-378279,-368478
-401016,-368478
-378471,-368478
-372228,-368478
-372407,-368478
-376742,-368478
-378535,-368478
-379541,-368478
-377717,-368478
-391532,-368478
-376567,-368478
-386774,-368478
-381666,-368478
-381869,-368478
-392763,-368478
-383488,-368478
-380783,-368478
-387470,-368478
-379201,-368478
-385466,-368478
-381765,-368478
-388735,-368478
-377475,-368478
-373458,-368478
-388345,-368478
-375806,-368478
-380354,-368478
-386491,-368478
-387064,-368478
-389492,-368478
-394818,-368478
-363932,-363932
-383061,-363932
-376139,-363932
-378057,-363932
-380023,-363932
-366946,-363932
-378841,-363932
-364490,-363932
-382458,-363932
-378121,-363932
-370647,-363932
-379908,-363932
-388629,-363932
-380510,-363932
-385785,-363932
-370990,-363932
-400086,-363932
-373328,-363932
-382049,-363932
-370732,-363932
-386806,-363932
-392323,-363932
-379054,-363932
-383653,-363932
-373468,-363932
-383537,-363932
-383229,-363932
-378184,-363932
-387816,-363932
-380554,-363932
-381299,-363932
-383031,-363932
-367551,-363932
-386867,-363932
-381388,-363932
-369201,-363932
-391837,-363932
-389364,-363932
-381072,-363932
-388395,-363932
-388146,-363932
-380831,-363932
-375407,-363932
-373493,-363932
-382139,-363932
-385351,-363932
-390717,-363932
-376567,-363932
-378379,-363932
-371079,-363932
-378375,-363932
-379438,-363932
-364718,-363932
-378608,-363932
-371434,-363932
-376782,-363932
-385514,-363932
-378081,-363932
-378407,-363932
-390227,-363932
-389455,-363932
-380508,-363932
-383503,-363932
-369146,-363932
-400688,-363932
-383557,-363932
-396321,-363932
-387216,-363932
-389560,-363932
-366604,-363932
-374770,-363932
-371613,-363932
-383689,-363932
-379101,-363932
-395399,-363932
-379445,-363932
-377632,-363932
-400070,-363932
-387506,-363932
-371003,-363932
-383026,-363932
-379091,-363932
-367332,-363932
-382264,-363932
-381818,-363932
-376151,-363932
-381018,-363932
-376416,-363932
-375341,-363932
-389525,-363932
-373236,-363932
-374614,-363932
-369826,-363932
-380164,-363932
-404816,-363932
-373240,-363932
-377009,-363932
-400471,-363932
-386032,-363932
-376368,-363932
-376843,-363932
-381652,-363932
-371085,-363932
-383247,-363932
-380335,-363932
-368830,-363932
-386690,-363932
-369007,-363932
-373816,-363932
-380116,-363932
-371545,-363932
-384465,-363932
-389205,-363932
-376807,-363932
-372750,-363932
-380097,-363932
-387723,-363932
-396523,-363932
-381324,-363932
-366544,-363932
-367984,-363932
-380735,-363932
-370344,-363932
-377434,-363932
-383312,-363932
-356486,-356486
-386067,-356486
-375629,-356486
-380417,-356486
-379627,-356486
-371891,-356486
-374731,-356486
-369937,-356486
-368018,-356486
-386610,-356486
-379465,-356486
-373516,-356486
-380739,-356486
-375729,-356486
-373255,-356486
-371082,-356486
-384335,-356486
-377161,-356486
-383002,-356486
-370655,-356486
