target,best_result
-154420,-154420
-154096,-154096
-149394,-149394
-152205,-149394
-155391,-149394
-149909,-149394
-157006,-149394
-151002,-149394
-151208,-149394
-155416,-149394
-152301,-149394
-152684,-149394
-146979,-146979
-154221,-146979
-149900,-146979
-154343,-146979
-155458,-146979
-154303,-146979
-150256,-146979
-148664,-146979
-156861,-146979
-161184,-146979
-153609,-146979
-159558,-146979
-147095,-146979
-150293,-146979
-153819,-146979
-152128,-146979
-148516,-146979
-157316,-146979
-154736,-146979
-153018,-146979
-155885,-146979
-150806,-146979
-155480,-146979
-157768,-146979
-153544,-146979
-155144,-146979
-149182,-146979
-151476,-146979
-147010,-146979
-148567,-146979
-154436,-146979
-150583,-146979
-149223,-146979
-148835,-146979
-151203,-146979
-148180,-146979
-152533,-146979
-153833,-146979
-154476,-146979
-154815,-146979
-153775,-146979
-151622,-146979
-152693,-146979
-146550,-146550
-150353,-146550
-148401,-146550
-156160,-146550
-154639,-146550
-148050,-146550
-151028,-146550
-147929,-146550
-149987,-146550
-144725,-144725
-154540,-144725
-152186,-144725
-148586,-144725
-149492,-144725
-149996,-144725
-151928,-144725
-151945,-144725
-152744,-144725
-144921,-144725
-148948,-144725
-154266,-144725
-149083,-144725
-151851,-144725
-150263,-144725
-146873,-144725
-148791,-144725
-152640,-144725
-149050,-144725
-153010,-144725
-146964,-144725
-152426,-144725
-151937,-144725
-149634,-144725
-152688,-144725
-151804,-144725
-148279,-144725
-154807,-144725
-149843,-144725
-158146,-144725
-149525,-144725
-142986,-142986
-145864,-142986
-153321,-142986
-147462,-142986
-149437,-142986
-146348,-142986
-153643,-142986
-148646,-142986
-140278,-140278
-155859,-140278
-147261,-140278
-152959,-140278
-154769,-140278
-153787,-140278
-150292,-140278
-153908,-140278
-149336,-140278
-154010,-140278
-149697,-140278
-151051,-140278
-147403,-140278
-149927,-140278
-156721,-140278
-151999,-140278
-146162,-140278
-155338,-140278
-151728,-140278
-150349,-140278
-152741,-140278
-152485,-140278
-149015,-140278
-150934,-140278
-150042,-140278
-152787,-140278
-145567,-140278
-148093,-140278
-153119,-140278
-153507,-140278
-150215,-140278
-157529,-140278
-144637,-140278
-144527,-140278
-149389,-140278
-149203,-140278
-144312,-140278
-155614,-140278
-148015,-140278
-153612,-140278
-153332,-140278
-149145,-140278
-147942,-140278
-146550,-140278
-148275,-140278
-140572,-140278
-150496,-140278
-150726,-140278
-148256,-140278
-148202,-140278
-152941,-140278
-148868,-140278
-151672,-140278
-151481,-140278
-147893,-140278
-145030,-140278
-152970,-140278
-149829,-140278
-149025,-140278
-150817,-140278
-149768,-140278
-144072,-140278
-151354,-140278
-153750,-140278
-149564,-140278
-147249,-140278
-150551,-140278
-148549,-140278
-153239,-140278
-148234,-140278
-146572,-140278
-150802,-140278
-145476,-140278
-153504,-140278
-143039,-140278
-142796,-140278
-147207,-140278
-146193,-140278
-153820,-140278
-149272,-140278
-153694,-140278
-148756,-140278
-152567,-140278
-153054,-140278
-144220,-140278
-149100,-140278
-152899,-140278
-149574,-140278
-155600,-140278
-150417,-140278
-147503,-140278
-150823,-140278
-152337,-140278
-150976,-140278
-151968,-140278
-150573,-140278
-146518,-140278
