target,best_result
-462554,-462554
-471174,-462554
-486191,-462554
-474452,-462554
-474366,-462554
-467740,-462554
-470676,-462554
-473088,-462554
-463502,-462554
-461659,-461659
-476683,-461659
-465531,-461659
-476385,-461659
-456963,-456963
-449530,-449530
-458974,-449530
-462420,-449530
-458189,-449530
-464482,-449530
-466046,-449530
-453641,-449530
-472778,-449530
-454771,-449530
-452198,-449530
-483306,-449530
-465123,-449530
-460208,-449530
-470977,-449530
-473327,-449530
-456487,-449530
-465608,-449530
-456052,-449530
-465117,-449530
-471683,-449530
-447747,-447747
-460636,-447747
-453575,-447747
-462903,-447747
-460323,-447747
-466428,-447747
-463663,-447747
-463217,-447747
-454367,-447747
-461874,-447747
-464176,-447747
-464481,-447747
-475120,-447747
-476604,-447747
-463084,-447747
-461036,-447747
-467092,-447747
-467396,-447747
-465154,-447747
-465202,-447747
-472578,-447747
-456083,-447747
-465072,-447747
-463902,-447747
-470179,-447747
-466461,-447747
-457721,-447747
-469476,-447747
-465988,-447747
-464891,-447747
-464205,-447747
-474481,-447747
-467713,-447747
-462101,-447747
-447301,-447301
-461905,-447301
-461204,-447301
-467147,-447301
-485269,-447301
-465631,-447301
-468407,-447301
-471350,-447301
-472535,-447301
-471270,-447301
-467117,-447301
-473750,-447301
-468819,-447301
-467230,-447301
-468961,-447301
-450843,-447301
-457623,-447301
-457081,-447301
-451702,-447301
-463730,-447301
-462130,-447301
-464976,-447301
-459103,-447301
-465925,-447301
-465031,-447301
-465385,-447301
-464759,-447301
-454501,-447301
-461482,-447301
-456712,-447301
-470609,-447301
-464508,-447301
-456537,-447301
-464400,-447301
-451315,-447301
-463448,-447301
-456857,-447301
-446455,-446455
-469488,-446455
-469255,-446455
-473763,-446455
-472990,-446455
-473989,-446455
-464139,-446455
-464760,-446455
-467527,-446455
-477541,-446455
-462648,-446455
-467606,-446455
-452012,-446455
-466058,-446455
-467337,-446455
-459682,-446455
-476917,-446455
-452216,-446455
-471666,-446455
-477281,-446455
-458338,-446455
-462881,-446455
-463025,-446455
-460904,-446455
-459200,-446455
-455158,-446455
-463701,-446455
-466629,-446455
-461336,-446455
-456541,-446455
-464074,-446455
-457703,-446455
-469508,-446455
-465380,-446455
-459409,-446455
-459734,-446455
-460579,-446455
-465899,-446455
-460116,-446455
-460673,-446455
-464732,-446455
-475840,-446455
-479794,-446455
-458031,-446455
-461780,-446455
-454300,-446455
-468104,-446455
-470436,-446455
-462876,-446455
-456622,-446455
-460408,-446455
-448831,-446455
-479769,-446455
-475979,-446455
-472473,-446455
-466802,-446455
-469974,-446455
-453582,-446455
-453824,-446455
-447040,-446455
-468813,-446455
-464966,-446455
-449580,-446455
-486856,-446455
-465075,-446455
-463183,-446455
-475412,-446455
-465090,-446455
-463028,-446455
-447928,-446455
-454208,-446455
-456626,-446455
-463684,-446455
-460329,-446455
-458978,-446455
-452629,-446455
-447792,-446455
-451363,-446455
-466421,-446455
-464337,-446455
-462573,-446455
-460441,-446455
-451678,-446455
-457847,-446455
-465033,-446455
-457820,-446455
-456577,-446455
-476356,-446455
-462294,-446455
-463274,-446455
-460198,-446455
-456265,-446455
-473224,-446455
-457610,-446455
-463222,-446455
