target,best_result
-148560,-148560
-154457,-148560
-153979,-148560
-151575,-148560
-155328,-148560
-154851,-148560
-150780,-148560
-152282,-148560
-141653,-141653
-154217,-141653
-153349,-141653
-152412,-141653
-153635,-141653
-157174,-141653
-151571,-141653
-150180,-141653
-149881,-141653
-151356,-141653
-156608,-141653
-148869,-141653
-145321,-141653
-158497,-141653
-152493,-141653
-155707,-141653
-153249,-141653
-155400,-141653
-156811,-141653
-156009,-141653
-149142,-141653
-151433,-141653
-153555,-141653
-151656,-141653
-157874,-141653
-154188,-141653
-153586,-141653
-157170,-141653
-146642,-141653
-156086,-141653
-153304,-141653
-155236,-141653
-152735,-141653
-150870,-141653
-155085,-141653
-155500,-141653
-154333,-141653
-151582,-141653
-152599,-141653
-152311,-141653
-151879,-141653
-150263,-141653
-152036,-141653
-160708,-141653
-154011,-141653
-153677,-141653
-154620,-141653
-152194,-141653
-151113,-141653
-158622,-141653
-148893,-141653
-153513,-141653
-153445,-141653
-159312,-141653
-148507,-141653
-150650,-141653
-149593,-141653
-154646,-141653
-144916,-141653
-150185,-141653
-150856,-141653
-151480,-141653
-151353,-141653
-144379,-141653
-151199,-141653
-146423,-141653
-150938,-141653
-149023,-141653
-141604,-141604
-151753,-141604
-153939,-141604
-153948,-141604
-144725,-141604
-151940,-141604
-148774,-141604
-149556,-141604
-149394,-141604
-151137,-141604
-149047,-141604
-147175,-141604
-152747,-141604
-146146,-141604
-147858,-141604
-153334,-141604
-149732,-141604
-149255,-141604
-147393,-141604
-156786,-141604
-149507,-141604
-150847,-141604
-151481,-141604
-156015,-141604
-153728,-141604
-145630,-141604
-146991,-141604
-150211,-141604
-150649,-141604
-149128,-141604
-146055,-141604
-149483,-141604
-146348,-141604
-151386,-141604
-154354,-141604
-151729,-141604
-151983,-141604
-145359,-141604
-149154,-141604
-148080,-141604
-147227,-141604
-156507,-141604
-147271,-141604
-147708,-141604
-148731,-141604
-151102,-141604
-149539,-141604
-148300,-141604
-150338,-141604
-155260,-141604
-146237,-141604
-146792,-141604
-147143,-141604
-149388,-141604
-152543,-141604
-149703,-141604
-148901,-141604
-151226,-141604
-154112,-141604
-151451,-141604
-150344,-141604
-149671,-141604
-149310,-141604
-154352,-141604
-150232,-141604
-150722,-141604
-149593,-141604
-157173,-141604
-153722,-141604
-147642,-141604
-149441,-141604
-146386,-141604
-153721,-141604
-151911,-141604
-149907,-141604
-148764,-141604
-148470,-141604
-148382,-141604
-157934,-141604
-150008,-141604
-147854,-141604
-146266,-141604
-149375,-141604
-150998,-141604
-150582,-141604
-154895,-141604
-143207,-141604
-154876,-141604
-155984,-141604
-143841,-141604
-145314,-141604
-147672,-141604
-146897,-141604
-151030,-141604
-148759,-141604
-154041,-141604
-149250,-141604
-154263,-141604
-154864,-141604
-149309,-141604
-152291,-141604
-147519,-141604
-148646,-141604
-152520,-141604
-153099,-141604
-153666,-141604
-149068,-141604
-148798,-141604
-147106,-141604
-145642,-141604
-147222,-141604
-150374,-141604
-149996,-141604
-149879,-141604
-142535,-141604
-148503,-141604
-154206,-141604
-144396,-141604
-153119,-141604
-147170,-141604
-155924,-141604
-151944,-141604
-152164,-141604
-155543,-141604
