target,best_result
-85054,-85054
-80753,-80753
-87778,-80753
-82112,-80753
-81683,-80753
-88402,-80753
-84529,-80753
-81434,-80753
-79616,-79616
-79031,-79031
-79342,-79031
-85819,-79031
-80559,-79031
-84621,-79031
-83040,-79031
-85219,-79031
-83801,-79031
-84485,-79031
-82875,-79031
-80717,-79031
-84484,-79031
-78421,-78421
-82619,-78421
-81731,-78421
-86579,-78421
-80815,-78421
-79820,-78421
-83834,-78421
-82737,-78421
-82751,-78421
-80610,-78421
-80899,-78421
-83014,-78421
-79602,-78421
-85542,-78421
-80051,-78421
-75276,-75276
-85160,-75276
-84384,-75276
-81011,-75276
-85007,-75276
-86176,-75276
-82764,-75276
-84704,-75276
-82086,-75276
-82124,-75276
-84455,-75276
-82962,-75276
-86864,-75276
-82143,-75276
-75537,-75276
-82478,-75276
-81046,-75276
-81121,-75276
-81994,-75276
-85569,-75276
-82176,-75276
-80338,-75276
-81832,-75276
-83181,-75276
-81747,-75276
-77360,-75276
-85864,-75276
-81530,-75276
-84346,-75276
-82275,-75276
-87238,-75276
-79689,-75276
-79318,-75276
-83577,-75276
-83985,-75276
-82282,-75276
-79453,-75276
-81965,-75276
-85330,-75276
-81499,-75276
-84360,-75276
-79223,-75276
-79827,-75276
-75332,-75276
-76748,-75276
-79209,-75276
-88289,-75276
-77930,-75276
-85414,-75276
-84707,-75276
-79579,-75276
-81246,-75276
-81003,-75276
-82269,-75276
-82203,-75276
-81790,-75276
-81371,-75276
-79199,-75276
-85023,-75276
-80800,-75276
-80362,-75276
-83215,-75276
-84632,-75276
-81582,-75276
-80927,-75276
-79797,-75276
-80187,-75276
-81277,-75276
-81980,-75276
-85677,-75276
-81120,-75276
-84982,-75276
-83718,-75276
-81633,-75276
-77819,-75276
-82638,-75276
-80947,-75276
-80156,-75276
-74834,-74834
-78949,-74834
-80002,-74834
-78975,-74834
-79807,-74834
-84404,-74834
-80077,-74834
-83087,-74834
-80527,-74834
-78132,-74834
-79499,-74834
-84487,-74834
-81598,-74834
-80436,-74834
-83270,-74834
-83760,-74834
-81445,-74834
-82306,-74834
-81453,-74834
-80946,-74834
-79983,-74834
-80748,-74834
-85221,-74834
-80323,-74834
-76236,-74834
-82807,-74834
-81184,-74834
-81843,-74834
-84401,-74834
-86398,-74834
-78733,-74834
-79703,-74834
-81305,-74834
-82478,-74834
-81084,-74834
-83033,-74834
-81010,-74834
-77292,-74834
-79162,-74834
-82725,-74834
-86806,-74834
-84655,-74834
-82267,-74834
-84533,-74834
-82014,-74834
-81806,-74834
-82952,-74834
-78947,-74834
-79478,-74834
-80776,-74834
-81588,-74834
-81922,-74834
-84909,-74834
-77288,-74834
-81882,-74834
-81190,-74834
-82725,-74834
-82466,-74834
-82411,-74834
-76192,-74834
-82069,-74834
-80624,-74834
-75650,-74834
-83955,-74834
-83590,-74834
-81394,-74834
-83125,-74834
-82701,-74834
-79572,-74834
-83095,-74834
-84092,-74834
-81000,-74834
-80537,-74834
-73862,-73862
-79730,-73862
-81546,-73862
-81736,-73862
-83599,-73862
-81549,-73862
-84363,-73862
-83533,-73862
-82667,-73862
-84325,-73862
-80269,-73862
-80825,-73862
-76829,-73862
