target,best_result
-110045,-110045
-116046,-110045
-111347,-110045
-112879,-110045
-106296,-106296
-107740,-106296
-118324,-106296
-118239,-106296
-111586,-106296
-106978,-106296
-114622,-106296
-115494,-106296
-110000,-106296
-109479,-106296
-112904,-106296
-118737,-106296
-116201,-106296
-108492,-106296
-110202,-106296
-111409,-106296
-109518,-106296
-109724,-106296
-114280,-106296
-112616,-106296
-109891,-106296
-111790,-106296
-112195,-106296
-116988,-106296
-114376,-106296
-112483,-106296
-108677,-106296
-111288,-106296
-111587,-106296
-110915,-106296
-115545,-106296
-119892,-106296
-112048,-106296
-115597,-106296
-111064,-106296
-116248,-106296
-108760,-106296
-112384,-106296
-116478,-106296
-112768,-106296
-109186,-106296
-114023,-106296
-109375,-106296
-112159,-106296
-112559,-106296
-111437,-106296
-113334,-106296
-114877,-106296
-119581,-106296
-110312,-106296
-111134,-106296
-114843,-106296
-113978,-106296
-121399,-106296
-111650,-106296
-116848,-106296
-105091,-105091
-114275,-105091
-115336,-105091
-109943,-105091
-108885,-105091
-114489,-105091
-116205,-105091
-107613,-105091
-109927,-105091
-114836,-105091
-113720,-105091
-115670,-105091
-113599,-105091
-110659,-105091
-109053,-105091
-110908,-105091
-114709,-105091
-111371,-105091
-116054,-105091
-108383,-105091
-112344,-105091
-115344,-105091
-112760,-105091
-108818,-105091
-112289,-105091
-113143,-105091
-109071,-105091
-107672,-105091
-115598,-105091
-114783,-105091
-107535,-105091
-118694,-105091
-115108,-105091
-111009,-105091
-114315,-105091
-116143,-105091
-115721,-105091
-111567,-105091
-109396,-105091
-116796,-105091
-119552,-105091
-110968,-105091
-106416,-105091
-109732,-105091
-115432,-105091
-112693,-105091
-114075,-105091
-109659,-105091
-108763,-105091
-116543,-105091
-109964,-105091
-111292,-105091
-112664,-105091
-112561,-105091
-112446,-105091
-110296,-105091
-109122,-105091
-106891,-105091
-110189,-105091
-109730,-105091
-107478,-105091
-113715,-105091
-116153,-105091
-108781,-105091
-115354,-105091
-113976,-105091
-108410,-105091
-114643,-105091
-113704,-105091
-116562,-105091
-111748,-105091
-109293,-105091
-109805,-105091
-111350,-105091
-111919,-105091
-112051,-105091
-108353,-105091
-106709,-105091
-108279,-105091
-116042,-105091
-113414,-105091
-107863,-105091
-112401,-105091
-113539,-105091
-110738,-105091
-112719,-105091
-115747,-105091
-110977,-105091
-111168,-105091
-113003,-105091
-112627,-105091
-110222,-105091
-110323,-105091
-106019,-105091
-106640,-105091
-111652,-105091
-109802,-105091
-112493,-105091
-110216,-105091
-119712,-105091
-109000,-105091
-113855,-105091
-113020,-105091
-112437,-105091
-109165,-105091
-112974,-105091
-113390,-105091
-109711,-105091
-112586,-105091
-115097,-105091
-111065,-105091
-113571,-105091
-109581,-105091
-108152,-105091
-109096,-105091
-107419,-105091
-112609,-105091
-109259,-105091
-117386,-105091
-112482,-105091
-107945,-105091
-110375,-105091
-111493,-105091
-111025,-105091
-106472,-105091
-111081,-105091
-108467,-105091
-107624,-105091
-109730,-105091
-110769,-105091
-111841,-105091
-111378,-105091
-108799,-105091
-115941,-105091
-112631,-105091
-113519,-105091
-110731,-105091
-112519,-105091
-111285,-105091
-110526,-105091
