target,best_result
-113342,-113342
-109995,-109995
-110524,-109995
-109567,-109567
-112763,-109567
-113153,-109567
-115214,-109567
-119825,-109567
-110827,-109567
-112389,-109567
-114464,-109567
-112615,-109567
-111737,-109567
-114543,-109567
-107545,-107545
-114760,-107545
-114159,-107545
-112996,-107545
-114619,-107545
-111442,-107545
-115689,-107545
-118064,-107545
-121775,-107545
-111918,-107545
-111632,-107545
-109016,-107545
-112089,-107545
-113911,-107545
-108005,-107545
-115270,-107545
-111710,-107545
-108561,-107545
-108285,-107545
-112088,-107545
-115444,-107545
-112422,-107545
-119016,-107545
-111623,-107545
-111923,-107545
-113075,-107545
-108211,-107545
-109543,-107545
-116082,-107545
-109762,-107545
-112041,-107545
-116278,-107545
-111653,-107545
-111768,-107545
-114451,-107545
-107535,-107535
-112147,-107535
-113125,-107535
-110459,-107535
-117204,-107535
-112766,-107535
-112331,-107535
-109202,-107535
-113617,-107535
-118300,-107535
-112310,-107535
-108584,-107535
-112549,-107535
-113790,-107535
-112878,-107535
-112373,-107535
-112658,-107535
-109881,-107535
-108262,-107535
-108702,-107535
-113293,-107535
-110045,-107535
-107770,-107535
-110861,-107535
-112099,-107535
-113864,-107535
-109396,-107535
-109261,-107535
-109519,-107535
-116063,-107535
-117740,-107535
-107925,-107535
-113428,-107535
-111515,-107535
-115789,-107535
-107740,-107535
-111879,-107535
-107315,-107315
-112833,-107315
-106129,-106129
-111892,-106129
-117571,-106129
-110933,-106129
-110010,-106129
-114104,-106129
-108904,-106129
-113483,-106129
-112606,-106129
-112717,-106129
-112006,-106129
-111497,-106129
-112821,-106129
-113275,-106129
-111563,-106129
-110311,-106129
-115061,-106129
-110179,-106129
-109430,-106129
-113881,-106129
-109737,-106129
-109805,-106129
-111442,-106129
-114495,-106129
-110618,-106129
-112426,-106129
-111756,-106129
-111022,-106129
-112788,-106129
-113375,-106129
-114242,-106129
-109934,-106129
-110105,-106129
-108260,-106129
-112128,-106129
-108207,-106129
-116137,-106129
-107433,-106129
-112746,-106129
-114314,-106129
-110252,-106129
-108677,-106129
-113054,-106129
-108315,-106129
-113658,-106129
-107129,-106129
-118226,-106129
-108898,-106129
-117612,-106129
-115745,-106129
-117591,-106129
-110011,-106129
-109565,-106129
-112702,-106129
-108039,-106129
-116103,-106129
-112919,-106129
-112770,-106129
-114940,-106129
-112697,-106129
-114384,-106129
-110398,-106129
-110101,-106129
-116412,-106129
-112754,-106129
-114287,-106129
-108996,-106129
-114847,-106129
-121573,-106129
-115883,-106129
-112389,-106129
-116185,-106129
-111207,-106129
-110010,-106129
-107708,-106129
-109013,-106129
-111301,-106129
-111116,-106129
-110496,-106129
-113092,-106129
-114533,-106129
-110903,-106129
-111382,-106129
-108495,-106129
-110275,-106129
-112273,-106129
-115018,-106129
-109351,-106129
-112739,-106129
-115012,-106129
-114222,-106129
-113515,-106129
-110014,-106129
-110399,-106129
-112119,-106129
-113091,-106129
-106373,-106129
-109550,-106129
-113428,-106129
-113314,-106129
-111094,-106129
-106975,-106129
-112461,-106129
-112050,-106129
-111657,-106129
-113751,-106129
-116168,-106129
-112880,-106129
-122188,-106129
-115682,-106129
-109607,-106129
-115771,-106129
