target,best_result
-92104,-92104
-86871,-86871
-90060,-86871
-86458,-86458
-94404,-86458
-84932,-84932
-84276,-84276
-90456,-84276
-85261,-84276
-91200,-84276
-91622,-84276
-88627,-84276
-84314,-84276
-87840,-84276
-91265,-84276
-89681,-84276
-85331,-84276
-84970,-84276
-86780,-84276
-85260,-84276
-83722,-83722
-90300,-83722
-93340,-83722
-88604,-83722
-83536,-83536
-91594,-83536
-84523,-83536
-91545,-83536
-89317,-83536
-82842,-82842
-89222,-82842
-90139,-82842
-89630,-82842
-79065,-79065
-84411,-79065
-81069,-79065
-84108,-79065
-88309,-79065
-86876,-79065
-83756,-79065
-83894,-79065
-84832,-79065
-85204,-79065
-94788,-79065
-89167,-79065
-83535,-79065
-81435,-79065
-86030,-79065
-89733,-79065
-89344,-79065
-79935,-79065
-84519,-79065
-81491,-79065
-83442,-79065
-94019,-79065
-84732,-79065
-85000,-79065
-87543,-79065
-80568,-79065
-83237,-79065
-84911,-79065
-82404,-79065
-85641,-79065
-86649,-79065
-87946,-79065
-89041,-79065
-85483,-79065
-88910,-79065
-90835,-79065
-80449,-79065
-89664,-79065
-90815,-79065
-87348,-79065
-87066,-79065
-86108,-79065
-82699,-79065
-89616,-79065
-88431,-79065
-84267,-79065
-86938,-79065
-84338,-79065
-82563,-79065
-86324,-79065
-80206,-79065
-90252,-79065
-87538,-79065
-84420,-79065
-88945,-79065
-83574,-79065
-85199,-79065
-88384,-79065
-82836,-79065
-78859,-78859
-87039,-78859
-83301,-78859
-82200,-78859
-85022,-78859
-83699,-78859
-91197,-78859
-83676,-78859
-85479,-78859
-85838,-78859
-86874,-78859
-83438,-78859
-89892,-78859
-82222,-78859
-80374,-78859
-89063,-78859
-84154,-78859
-86762,-78859
-81988,-78859
-87559,-78859
-90759,-78859
-84220,-78859
-83165,-78859
-81909,-78859
-83616,-78859
-84906,-78859
-83254,-78859
-89876,-78859
-86897,-78859
-83698,-78859
-84570,-78859
-82993,-78859
-95566,-78859
-88461,-78859
-90289,-78859
-82746,-78859
-86732,-78859
-79648,-78859
-84658,-78859
-83225,-78859
-93044,-78859
-80844,-78859
-90369,-78859
-88761,-78859
-85798,-78859
-84890,-78859
-82642,-78859
-82238,-78859
-79816,-78859
-88974,-78859
-85499,-78859
-84593,-78859
-85542,-78859
-89476,-78859
-88504,-78859
-88966,-78859
-89988,-78859
-82121,-78859
-86241,-78859
-89139,-78859
-81963,-78859
-86627,-78859
-82731,-78859
-82251,-78859
-74527,-74527
-90066,-74527
-85986,-74527
-81793,-74527
-81219,-74527
-82488,-74527
-87316,-74527
-84934,-74527
-86962,-74527
-88789,-74527
-84266,-74527
-86763,-74527
-85076,-74527
-83750,-74527
-86158,-74527
-87285,-74527
-82659,-74527
-83255,-74527
-89952,-74527
-82774,-74527
-87387,-74527
-88342,-74527
-85601,-74527
-89148,-74527
-83786,-74527
-85908,-74527
-88561,-74527
-91778,-74527
-87697,-74527
-82101,-74527
-81782,-74527
-83366,-74527
-87171,-74527
-83384,-74527
-84197,-74527
-86320,-74527
-84790,-74527
-83568,-74527
-86014,-74527
-80961,-74527
-81358,-74527
-82375,-74527
-86347,-74527
-85985,-74527
