target,best_result
-386910,-386910
-390463,-386910
-397023,-386910
-399352,-386910
-401552,-386910
-404353,-386910
-401287,-386910
-381023,-381023
-410688,-381023
-392299,-381023
-398675,-381023
-395053,-381023
-390088,-381023
-405779,-381023
-393270,-381023
-395590,-381023
-402996,-381023
-392244,-381023
-393685,-381023
-378254,-378254
-396038,-378254
-394704,-378254
-404207,-378254
-390860,-378254
-395283,-378254
-386444,-378254
-392681,-378254
-397525,-378254
-392126,-378254
-380141,-378254
-386667,-378254
-370915,-370915
-385327,-370915
-412330,-370915
-402678,-370915
-395347,-370915
-380456,-370915
-398109,-370915
-404536,-370915
-401786,-370915
-393294,-370915
-384295,-370915
-388493,-370915
-382832,-370915
-383680,-370915
-412588,-370915
-394412,-370915
-393629,-370915
-388703,-370915
-387942,-370915
-395033,-370915
-389957,-370915
-403442,-370915
-397073,-370915
-396734,-370915
-384309,-370915
-405391,-370915
-382770,-370915
-383581,-370915
-397152,-370915
-382661,-370915
-381106,-370915
-403854,-370915
-383708,-370915
-396048,-370915
-412926,-370915
-397719,-370915
-400804,-370915
-395924,-370915
-400176,-370915
-391876,-370915
-388677,-370915
-395254,-370915
-407625,-370915
-402443,-370915
-395218,-370915
-395421,-370915
-398676,-370915
-401717,-370915
-403995,-370915
-395557,-370915
-377743,-370915
-379328,-370915
-398444,-370915
-397036,-370915
-390688,-370915
-393832,-370915
-389484,-370915
-399736,-370915
-393473,-370915
-385668,-370915
-399546,-370915
-390906,-370915
-397660,-370915
-388286,-370915
-390348,-370915
-383937,-370915
-383625,-370915
-379942,-370915
-393046,-370915
-386819,-370915
-394034,-370915
-396421,-370915
-398807,-370915
-387547,-370915
-397937,-370915
-407754,-370915
-402602,-370915
-401281,-370915
-395949,-370915
-385285,-370915
-385122,-370915
-386988,-370915
-386812,-370915
-387243,-370915
-387295,-370915
-364028,-364028
-382713,-364028
-394283,-364028
-392618,-364028
-381759,-364028
-389227,-364028
-374326,-364028
-388192,-364028
-377427,-364028
-384537,-364028
-376198,-364028
-382783,-364028
-393148,-364028
-381075,-364028
-386355,-364028
-386996,-364028
-385378,-364028
-385515,-364028
-388652,-364028
-377042,-364028
-388718,-364028
-385033,-364028
-378047,-364028
-383168,-364028
-385183,-364028
-386121,-364028
-386589,-364028
-386248,-364028
-386518,-364028
-377871,-364028
-377225,-364028
-377311,-364028
-377108,-364028
-379548,-364028
-380347,-364028
-389606,-364028
-387446,-364028
-386610,-364028
-389724,-364028
-384116,-364028
-391763,-364028
-375205,-364028
-398487,-364028
-378108,-364028
-389708,-364028
-383520,-364028
-399890,-364028
-403107,-364028
-388273,-364028
-386175,-364028
-384968,-364028
-393943,-364028
-392367,-364028
-380696,-364028
-382030,-364028
-372059,-364028
-392048,-364028
-378571,-364028
-394060,-364028
-393994,-364028
-393242,-364028
-394267,-364028
-391428,-364028
-378400,-364028
-389516,-364028
-379942,-364028
-385205,-364028
-380478,-364028
-411700,-364028
-374994,-364028
-384548,-364028
-380799,-364028
-381699,-364028
-391609,-364028
-393073,-364028
-378506,-364028
-389170,-364028
-380285,-364028
-370560,-364028
-385520,-364028
-375566,-364028
-387243,-364028
-391688,-364028
-378825,-364028
