target,best_result
-88417,-88417
-92516,-88417
-92159,-88417
-90706,-88417
-89517,-88417
-88138,-88138
-84359,-84359
-87441,-84359
-86490,-84359
-81042,-81042
-89452,-81042
-85812,-81042
-86127,-81042
-87991,-81042
-88267,-81042
-89266,-81042
-87640,-81042
-84234,-81042
-85167,-81042
-86632,-81042
-84439,-81042
-88757,-81042
-84099,-81042
-85063,-81042
-84341,-81042
-86606,-81042
-92873,-81042
-81750,-81042
-86472,-81042
-81430,-81042
-85769,-81042
-88622,-81042
-85955,-81042
-89420,-81042
-88811,-81042
-88814,-81042
-87588,-81042
-86133,-81042
-89993,-81042
-87290,-81042
-87009,-81042
-94839,-81042
-86940,-81042
-82118,-81042
-91347,-81042
-85755,-81042
-83870,-81042
-83685,-81042
-94053,-81042
-91921,-81042
-81491,-81042
-81070,-81042
-83914,-81042
-93290,-81042
-90092,-81042
-86792,-81042
-84683,-81042
-82138,-81042
-87884,-81042
-88241,-81042
-89266,-81042
-85248,-81042
-87714,-81042
-83598,-81042
-86043,-81042
-88660,-81042
-87324,-81042
-85400,-81042
-86189,-81042
-86527,-81042
-88012,-81042
-79969,-79969
-91867,-79969
-82783,-79969
-84095,-79969
-79424,-79424
-87191,-79424
-88747,-79424
-88086,-79424
-82274,-79424
-85906,-79424
-83412,-79424
-92713,-79424
-83489,-79424
-84944,-79424
-83742,-79424
-85650,-79424
-87589,-79424
-87046,-79424
-88180,-79424
-84736,-79424
-81573,-79424
-89928,-79424
-85668,-79424
-81794,-79424
-81561,-79424
-87307,-79424
-83828,-79424
-85506,-79424
-90265,-79424
-89515,-79424
-85868,-79424
-80282,-79424
-86828,-79424
-82448,-79424
-85498,-79424
-79522,-79424
-86231,-79424
-88453,-79424
-85777,-79424
-88268,-79424
-82877,-79424
-82820,-79424
-86928,-79424
-85545,-79424
-80340,-79424
-86538,-79424
-81856,-79424
-80732,-79424
-84328,-79424
-82954,-79424
-80382,-79424
-82842,-79424
-83878,-79424
-91518,-79424
-89672,-79424
-84812,-79424
-87202,-79424
-84777,-79424
-82947,-79424
-87531,-79424
-86761,-79424
-80841,-79424
-84799,-79424
-85773,-79424
-83989,-79424
-93948,-79424
-86158,-79424
-88239,-79424
-86712,-79424
-85388,-79424
-86173,-79424
-86092,-79424
-83909,-79424
-85127,-79424
-94199,-79424
-84577,-79424
-86756,-79424
-89361,-79424
-81782,-79424
-89120,-79424
-85503,-79424
-83340,-79424
-82663,-79424
-85691,-79424
-88729,-79424
-85932,-79424
-86378,-79424
-83120,-79424
-79204,-79204
-82762,-79204
-86561,-79204
-83298,-79204
-82154,-79204
-86781,-79204
-89843,-79204
-86756,-79204
-85243,-79204
-85467,-79204
-83961,-79204
-87113,-79204
-83090,-79204
-81246,-79204
-84725,-79204
-82661,-79204
-82491,-79204
-86122,-79204
-79000,-79000
-84469,-79000
-83657,-79000
-86154,-79000
-85199,-79000
-92222,-79000
-78548,-78548
-88046,-78548
-82068,-78548
-90165,-78548
-84549,-78548
-88213,-78548
-83189,-78548
-89608,-78548
-81673,-78548
-89229,-78548
-91703,-78548
-93742,-78548
-96176,-78548
-82954,-78548
-81122,-78548
-78834,-78548
-81347,-78548
