target,best_result
-470460,-470460
-470461,-470460
-477558,-470460
-472065,-470460
-486993,-470460
-457996,-457996
-470752,-457996
-469405,-457996
-469481,-457996
-464831,-457996
-460846,-457996
-471642,-457996
-467617,-457996
-465882,-457996
-460348,-457996
-468648,-457996
-464665,-457996
-458043,-457996
-466983,-457996
-468423,-457996
-465375,-457996
-469968,-457996
-461766,-457996
-472282,-457996
-463668,-457996
-458427,-457996
-471760,-457996
-478723,-457996
-459447,-457996
-457698,-457698
-473165,-457698
-456860,-456860
-467104,-456860
-470739,-456860
-466089,-456860
-460186,-456860
-469928,-456860
-460885,-456860
-473652,-456860
-473757,-456860
-478559,-456860
-475602,-456860
-463888,-456860
-468378,-456860
-455873,-455873
-469183,-455873
-467414,-455873
-458376,-455873
-469625,-455873
-471696,-455873
-455517,-455517
-470122,-455517
-455534,-455517
-469411,-455517
-473444,-455517
-468068,-455517
-469375,-455517
-476191,-455517
-468464,-455517
-460293,-455517
-460988,-455517
-469002,-455517
-462727,-455517
-466182,-455517
-476159,-455517
-459831,-455517
-477502,-455517
-468278,-455517
-461157,-455517
-456000,-455517
-463667,-455517
-476016,-455517
-464938,-455517
-466156,-455517
-470866,-455517
-462514,-455517
-464339,-455517
-469376,-455517
-467771,-455517
-465633,-455517
-459304,-455517
-457426,-455517
-467118,-455517
-461750,-455517
-463057,-455517
-472756,-455517
-454677,-454677
-453078,-453078
-462953,-453078
-462508,-453078
-470721,-453078
-480459,-453078
-460938,-453078
-470659,-453078
-454399,-453078
-466122,-453078
-469959,-453078
-450872,-450872
-455027,-450872
-448348,-448348
-467400,-448348
-455604,-448348
-468680,-448348
-464717,-448348
-458360,-448348
-468370,-448348
-460772,-448348
-471827,-448348
-476239,-448348
-459693,-448348
-456310,-448348
-469508,-448348
-452493,-448348
-450090,-448348
-474998,-448348
-456197,-448348
-466708,-448348
-460006,-448348
-462999,-448348
-461869,-448348
-459998,-448348
-476055,-448348
-460595,-448348
-464055,-448348
-474347,-448348
-460791,-448348
-461386,-448348
-451206,-448348
-454739,-448348
-462516,-448348
-450840,-448348
-462412,-448348
-472717,-448348
-455056,-448348
-467818,-448348
-466773,-448348
-445353,-445353
-453293,-445353
-468251,-445353
-475392,-445353
-467729,-445353
-473824,-445353
-465410,-445353
-466465,-445353
-468650,-445353
-462474,-445353
-488278,-445353
-475308,-445353
-447609,-445353
-464160,-445353
-467297,-445353
-453281,-445353
-465695,-445353
-463887,-445353
-456665,-445353
-466625,-445353
-472655,-445353
-476911,-445353
-457024,-445353
-467975,-445353
-449191,-445353
-451081,-445353
-456762,-445353
-458366,-445353
-457597,-445353
-449713,-445353
-472570,-445353
-453719,-445353
-459468,-445353
-460107,-445353
-469571,-445353
-458794,-445353
-473535,-445353
-447275,-445353
-458414,-445353
-468173,-445353
-453136,-445353
-473698,-445353
-469447,-445353
-466420,-445353
-470094,-445353
-470096,-445353
-467289,-445353
-464978,-445353
-461329,-445353
-479134,-445353
-451395,-445353
-467646,-445353
-458291,-445353
-454517,-445353
-462136,-445353
-470172,-445353
-467501,-445353
-451441,-445353
-463267,-445353
-458751,-445353
-465256,-445353
-458262,-445353
-457778,-445353
-472848,-445353
