target,best_result
-369168,-369168
-373777,-369168
-369314,-369168
-380187,-369168
-382816,-369168
-378578,-369168
-367808,-367808
-380643,-367808
-375287,-367808
-376380,-367808
-391040,-367808
-373108,-367808
-375353,-367808
-378541,-367808
-381142,-367808
-377589,-367808
-362060,-362060
-374340,-362060
-392487,-362060
-372672,-362060
-373518,-362060
-385628,-362060
-374614,-362060
-394180,-362060
-383650,-362060
-379448,-362060
-381039,-362060
-362820,-362060
-371686,-362060
-361938,-361938
-361679,-361679
-378202,-361679
-379255,-361679
-370656,-361679
-379508,-361679
-372813,-361679
-377111,-361679
-384176,-361679
-375778,-361679
-390812,-361679
-370615,-361679
-384508,-361679
-376404,-361679
-367014,-361679
-372588,-361679
-381481,-361679
-369008,-361679
-382295,-361679
-380275,-361679
-382014,-361679
-371311,-361679
-382454,-361679
-377025,-361679
-394782,-361679
-385464,-361679
-374528,-361679
-386391,-361679
-366461,-361679
-370210,-361679
-376178,-361679
-374901,-361679
-378062,-361679
-374928,-361679
-390401,-361679
-364343,-361679
-384049,-361679
-371426,-361679
-370051,-361679
-361207,-361207
-380030,-361207
-368802,-361207
-383615,-361207
-385229,-361207
-385139,-361207
-380518,-361207
-383457,-361207
-381544,-361207
-398818,-361207
-382104,-361207
-385928,-361207
-372653,-361207
-391863,-361207
-387077,-361207
-375854,-361207
-372091,-361207
-377419,-361207
-373137,-361207
-378691,-361207
-395485,-361207
-367529,-361207
-372056,-361207
-376090,-361207
-383639,-361207
-367756,-361207
-372518,-361207
-369342,-361207
-369500,-361207
-367225,-361207
-359313,-359313
-395783,-359313
-380679,-359313
-372214,-359313
-383649,-359313
-370848,-359313
-381522,-359313
-365229,-359313
-379645,-359313
-366145,-359313
-379999,-359313
-379329,-359313
-368131,-359313
-375624,-359313
-365849,-359313
-362624,-359313
-375063,-359313
-366179,-359313
-377445,-359313
-366918,-359313
-387379,-359313
-369512,-359313
-373109,-359313
-365046,-359313
-351300,-351300
-383011,-351300
-375049,-351300
-370501,-351300
-364922,-351300
-373309,-351300
-365469,-351300
-371872,-351300
-360441,-351300
-371570,-351300
-379908,-351300
-354736,-351300
-363741,-351300
-377668,-351300
-378462,-351300
-365093,-351300
-384376,-351300
-365995,-351300
-376502,-351300
-372126,-351300
-372950,-351300
-384526,-351300
-357864,-351300
-361537,-351300
-369565,-351300
-360096,-351300
-374772,-351300
-361179,-351300
-368259,-351300
-366909,-351300
-372580,-351300
-370660,-351300
-366497,-351300
-371726,-351300
-363004,-351300
-359413,-351300
-366670,-351300
-376499,-351300
-362653,-351300
-360453,-351300
-367318,-351300
-364273,-351300
-371829,-351300
-376718,-351300
-363781,-351300
-384522,-351300
-384905,-351300
-370871,-351300
-370424,-351300
-357380,-351300
-365779,-351300
-369647,-351300
-356161,-351300
-384396,-351300
-376941,-351300
-368833,-351300
-385912,-351300
-365900,-351300
-373005,-351300
-368892,-351300
-357028,-351300
-365190,-351300
-368982,-351300
-387308,-351300
-376667,-351300
-374095,-351300
-373297,-351300
-360638,-351300
-377653,-351300
-375500,-351300
-380759,-351300
-358022,-351300
-376727,-351300
-378631,-351300
-366530,-351300
-368167,-351300
-358882,-351300
-366623,-351300
