target,best_result
-406712,-406712
-395953,-395953
-404257,-395953
-398794,-395953
-387536,-387536
-397754,-387536
-381489,-381489
-392882,-381489
-388751,-381489
-387820,-381489
-382906,-381489
-388131,-381489
-394519,-381489
-393422,-381489
-402524,-381489
-375783,-375783
-388575,-375783
-397190,-375783
-380546,-375783
-396252,-375783
-398432,-375783
-378982,-375783
-382386,-375783
-385347,-375783
-389675,-375783
-377796,-375783
-375215,-375215
-387121,-375215
-387543,-375215
-385512,-375215
-388033,-375215
-381218,-375215
-406123,-375215
-407038,-375215
-370889,-370889
-383256,-370889
-380398,-370889
-378763,-370889
-391250,-370889
-382176,-370889
-384452,-370889
-395013,-370889
-394541,-370889
-391668,-370889
-396592,-370889
-384353,-370889
-396563,-370889
-395289,-370889
-387448,-370889
-382571,-370889
-377341,-370889
-378679,-370889
-383795,-370889
-389489,-370889
-387852,-370889
-384928,-370889
-393012,-370889
-373528,-370889
-390985,-370889
-386729,-370889
-394156,-370889
-398763,-370889
-386260,-370889
-395793,-370889
-386273,-370889
-395086,-370889
-370299,-370299
-377712,-370299
-386983,-370299
-395749,-370299
-382415,-370299
-398806,-370299
-393977,-370299
-387817,-370299
-369319,-369319
-377665,-369319
-386536,-369319
-376581,-369319
-387171,-369319
-390958,-369319
-379801,-369319
-394908,-369319
-380006,-369319
-373458,-369319
-382015,-369319
-398563,-369319
-407716,-369319
-399833,-369319
-387217,-369319
-382136,-369319
-382316,-369319
-390222,-369319
-395008,-369319
-387061,-369319
-387212,-369319
-391781,-369319
-386482,-369319
-386052,-369319
-372627,-369319
-380200,-369319
-379921,-369319
-368887,-368887
-376801,-368887
-386106,-368887
-391164,-368887
-381473,-368887
-386493,-368887
-373964,-368887
-384496,-368887
-393251,-368887
-393811,-368887
-392641,-368887
-380423,-368887
-386419,-368887
-383134,-368887
-390983,-368887
-384085,-368887
-384601,-368887
-384618,-368887
-378248,-368887
-378915,-368887
-397193,-368887
-387615,-368887
-385828,-368887
-380733,-368887
-397414,-368887
-370099,-368887
-375222,-368887
-386073,-368887
-380662,-368887
-394679,-368887
-401564,-368887
-385967,-368887
-382644,-368887
-373176,-368887
-380201,-368887
-385182,-368887
-388496,-368887
-388173,-368887
-382863,-368887
-380097,-368887
-390909,-368887
-387118,-368887
-384906,-368887
-390875,-368887
-377759,-368887
-384997,-368887
-376988,-368887
-381605,-368887
-397470,-368887
-388260,-368887
-380712,-368887
-403555,-368887
-375477,-368887
-398802,-368887
-374896,-368887
-385435,-368887
-378067,-368887
-379981,-368887
-394540,-368887
-378696,-368887
-367034,-367034
-380594,-367034
-382038,-367034
-372792,-367034
-378358,-367034
-389078,-367034
-376985,-367034
-396278,-367034
-398392,-367034
-384256,-367034
-378507,-367034
-375475,-367034
-379854,-367034
-390339,-367034
-395732,-367034
-386379,-367034
-380647,-367034
-377560,-367034
-375092,-367034
-378926,-367034
-384850,-367034
-370572,-367034
-368106,-367034
-381618,-367034
-378546,-367034
-385836,-367034
-381798,-367034
-391286,-367034
-379619,-367034
-390594,-367034
-387842,-367034
-385939,-367034
-383831,-367034
-379219,-367034
-381273,-367034
-381430,-367034
-374703,-367034
-384949,-367034
-394836,-367034
