target,best_result
-116704,-116704
-115906,-115906
-114554,-114554
-111895,-111895
-113766,-111895
-116526,-111895
-109431,-109431
-122381,-109431
-114087,-109431
-116572,-109431
-112361,-109431
-116457,-109431
-118881,-109431
-115584,-109431
-109294,-109294
-114659,-109294
-113879,-109294
-110711,-109294
-115056,-109294
-114921,-109294
-110102,-109294
-114062,-109294
-109774,-109294
-116656,-109294
-109584,-109294
-116324,-109294
-112843,-109294
-109423,-109294
-115267,-109294
-108621,-108621
-114830,-108621
-113728,-108621
-121871,-108621
-114809,-108621
-114895,-108621
-111639,-108621
-112823,-108621
-115154,-108621
-112959,-108621
-112151,-108621
-111894,-108621
-110701,-108621
-109645,-108621
-110198,-108621
-113525,-108621
-113483,-108621
-114814,-108621
-106833,-106833
-108125,-106833
-113373,-106833
-115144,-106833
-111006,-106833
-113311,-106833
-113527,-106833
-108682,-106833
-119102,-106833
-112372,-106833
-114140,-106833
-106811,-106811
-111824,-106811
-111203,-106811
-109438,-106811
-111945,-106811
-115226,-106811
-108124,-106811
-114042,-106811
-113721,-106811
-110329,-106811
-116527,-106811
-113537,-106811
-113526,-106811
-116070,-106811
-111749,-106811
-110043,-106811
-114021,-106811
-108692,-106811
-112779,-106811
-108326,-106811
-117646,-106811
-107294,-106811
-110787,-106811
-109985,-106811
-114739,-106811
-115204,-106811
-112345,-106811
-109214,-106811
-112809,-106811
-107770,-106811
-110989,-106811
-109179,-106811
-112198,-106811
-113677,-106811
-109444,-106811
-115290,-106811
-108414,-106811
-108938,-106811
-105657,-105657
-114207,-105657
-113190,-105657
-108722,-105657
-115029,-105657
-108654,-105657
-110956,-105657
-109318,-105657
-103743,-103743
-108787,-103743
-115554,-103743
-111402,-103743
-107869,-103743
-110994,-103743
-111323,-103743
-108678,-103743
-110802,-103743
-108802,-103743
-108921,-103743
-109720,-103743
-109120,-103743
-112275,-103743
-107929,-103743
-110083,-103743
-103438,-103438
-109863,-103438
-119854,-103438
-114116,-103438
-111346,-103438
-117701,-103438
-110999,-103438
-106810,-103438
-116753,-103438
-112065,-103438
-109693,-103438
-112584,-103438
-111144,-103438
-115327,-103438
-113370,-103438
-109732,-103438
-108844,-103438
-116527,-103438
-105713,-103438
-109654,-103438
-108789,-103438
-110259,-103438
-118717,-103438
-112418,-103438
-108816,-103438
-109020,-103438
-112549,-103438
-110166,-103438
-109312,-103438
-113007,-103438
-106421,-103438
-109454,-103438
-117700,-103438
-110416,-103438
-106874,-103438
-114701,-103438
-108052,-103438
-112813,-103438
-118941,-103438
-111393,-103438
-107427,-103438
-106982,-103438
-106704,-103438
-112342,-103438
-112341,-103438
-111757,-103438
-109011,-103438
-110431,-103438
-106919,-103438
-110890,-103438
-109570,-103438
-108304,-103438
-111168,-103438
-113048,-103438
-113531,-103438
-109924,-103438
-113078,-103438
-109485,-103438
-109852,-103438
-108919,-103438
-112024,-103438
-110271,-103438
-115563,-103438
-110691,-103438
-106169,-103438
-109549,-103438
-111449,-103438
-110950,-103438
-111406,-103438
-108866,-103438
-110916,-103438
-111009,-103438
-111157,-103438
-108535,-103438
-116207,-103438
-113896,-103438
-109426,-103438
-110824,-103438
-111486,-103438
-106440,-103438
